Instance,Runtime,Dual_Bound,Primal_Bound,Lambdas,Optimal_Lambda,Optimal_Value
43,0.0,"[0.5815699122170173, 0.5815699122170173, 0.5815699122170173, 0.5815699122170173, 0.5815699122170173, 0.5815699122170173, 0.5815699122170173, 0.5815699122170173, 0.5815699122170173, 0.5815699122170173, 0.5815699122170173, 0.5815699122170173, 0.5815699122170173, 0.5815699122170173, 0.5815699122170173, 0.5815699122170173, 0.5815699122170173, 0.5815699122170173, 0.5815699122170173, 0.5815699122170173]","[0.5815699122170173, 0.5815699122170173, 0.5815699122170173, 0.5815699122170173, 0.5815699122170173, 0.5815699122170173, 0.5815699122170173, 0.5815699122170173, 0.5815699122170173, 0.5815699122170173, 0.5815699122170173, 0.5815699122170173, 0.5815699122170173, 0.5815699122170173, 0.5815699122170173, 0.5815699122170173, 0.5815699122170173, 0.5815699122170173, 0.5815699122170173, 0.5815699122170173]","[0.4554318071085738, 0.6831477106628607, 0.5692897588857173, 0.626218734774289, 0.5977542468300032, 0.5835220028578603, 0.5764058808717888, 0.5799639418648246, 0.5817429723613424, 0.5808534571130834, 0.581298214737213, 0.5815205935492778, 0.5816317829553102, 0.581576188252294, 0.5815483909007859, 0.58156228957654, 0.5815692389144169, 0.5815657642454785, 0.5815675015799477, 0.5815683702471823]",0.5815683702471823,0.5815699122170173
44,0.0,"[0.43255002461444303, 0.43255002461444303, 0.43255002461444303, 0.43204487703987104, 0.43204487703987104, 0.43204487703987104, 0.43204487703987104, 0.43204487703987104, 0.43204487703987104, 0.43204487703987104, 0.43204487703987104, 0.43204487703987104, 0.43204487703987104, 0.43204487703987104, 0.43204487703987104, 0.43204487703987104, 0.43204487703987104, 0.43204487703987104, 0.43204487703987104, 0.43204487703987104]","[-inf, 0.0, 0.0, 0.43204487703987104, 0.43204487703987104, 0.43204487703987104, 0.43204487703987104, 0.43204487703987104, 0.43204487703987104, 0.43204487703987104, 0.43204487703987104, 0.43204487703987104, 0.43204487703987104, 0.43204487703987104, 0.43204487703987104, 0.43204487703987104, 0.43204487703987104, 0.43204487703987104, 0.43204487703987104, 0.43204487703987104]","[0.3472224504576293, 0.5208336756864439, 0.43402806307203656, 0.39062525676483295, 0.41232665991843476, 0.40147595834163385, 0.4069013091300343, 0.40961398452423453, 0.41097032222133467, 0.4116484910698847, 0.41198757549415976, 0.41215711770629726, 0.412241888812366, 0.41219950325933163, 0.4122206960358488, 0.4122312924241074, 0.4122365906182367, 0.41223923971530135, 0.4122405642638337, 0.41224122653809986]",0.41224122653809986,0.43204487703987104
45,0.0,"[0.4981940680750466, 0.4981940680750466, 0.4981940680750466, 0.4981940680750466, 0.4981940680750466, 0.49819406807504657, 0.49819406807504657, 0.49819406807504657, 0.49819406807504657, 0.49819406807504657, 0.49819406807504657, 0.49819406807504657, 0.49819406807504657, 0.49819406807504657, 0.4981940680750465, 0.4981940680750465, 0.4981940680750465, 0.4981940680750465, 0.4981940680750465, 0.4981940680750465]","[0.49819406807504657, 0.49819406807504657, 0.49819406807504657, 0.49819406807504657, 0.49819406807504657, 0.49819406807504657, 0.49819406807504657, 0.49819406807504657, 0.49819406807504657, 0.49819406807504657, 0.49819406807504657, 0.49819406807504657, 0.49819406807504657, 0.49819406807504657, 0.49819406807504657, 0.49819406807504657, 0.49819406807504657, 0.49819406807504657, 0.49819406807504657, 0.49819406807504657]","[0.42597774459035925, 0.6389666168855389, 0.5324721807379491, 0.47922496266415415, 0.5058485717010517, 0.4925367671826029, 0.4991926694418273, 0.4958647183122151, 0.4975286938770212, 0.49669670609461813, 0.49711269998581964, 0.49732069693142045, 0.49742469540422085, 0.49737269616782065, 0.49739869578602075, 0.4973856959769207, 0.49739219588147077, 0.49739544583374573, 0.49739707080988327, 0.4973962583218145]",0.4973962583218145,0.49819406807504657
46,0.00800013542175293,"[0.5939364297896605, 0.5939364297896605, 0.5939364297896605, 0.5939364297896605, 0.5939364297896605, 0.5939364297896605, 0.5939364297896605, 0.5939364297896605, 0.5939364297896605, 0.5939364297896605, 0.5939364297896605, 0.5939364297896605, 0.5939364297896605, 0.5939364297896605, 0.5939364297896605, 0.5939364297896605, 0.5939364297896605, 0.5939364297896605, 0.5939364062347796, 0.5939364062347796]","[0.5939364297896605, 0.5939364297896605, 0.5939364297896605, 0.5939364297896605, 0.5939364297896605, 0.5939364297896605, 0.5939364297896605, 0.5939364297896605, 0.5939364297896605, 0.5939364297896605, 0.5939364297896605, 0.5939364297896605, 0.5939364297896605, 0.5939364297896605, 0.5939364297896605, 0.5939364297896605, 0.5939364297896605, 0.5939364297896605, 0.5939364297896605, 0.5939364297896605]","[0.44381473219791073, 0.6657220982968661, 0.5547684152473884, 0.6102452567721273, 0.5825068360097578, 0.5963760463909425, 0.5894414412003501, 0.5929087437956464, 0.5946423950932944, 0.5937755694444704, 0.5942089822688824, 0.5939922758566765, 0.5938839226505734, 0.593938099253625, 0.5939110109520992, 0.593924555102862, 0.5939313271782435, 0.5939347132159343, 0.5939364062347796, 0.5939355597253569]",0.5939355597253569,0.5939364297896605
47,0.0,"[0.4536894371518065, 0.4536894371518065, 0.4536894371518065, 0.45368943715180643, 0.45368943715180643, 0.45368943715180643, 0.45368943715180643, 0.45368943715180643, 0.45368943715180643, 0.45368943715180643, 0.45368943715180643, 0.45368943715180643, 0.45368943715180643, 0.45368943715180643, 0.45368943715180643, 0.45368943715180643, 0.45368943715180643, 0.45368943715180643, 0.45368943715180643, 0.45368943715180643]","[0.45368943715180643, 0.45368943715180643, 0.45368943715180643, 0.45368943715180643, 0.45368943715180643, 0.45368943715180643, 0.45368943715180643, 0.45368943715180643, 0.45368943715180643, 0.45368943715180643, 0.45368943715180643, 0.45368943715180643, 0.45368943715180643, 0.45368943715180643, 0.45368943715180643, 0.45368943715180643, 0.45368943715180643, 0.45368943715180643, 0.45368943715180643, 0.45368943715180643]","[0.3923575110147534, 0.5885362665221301, 0.4904468887684418, 0.44140219989159757, 0.4659245443300197, 0.45366337211080865, 0.45979395822041413, 0.4567286651656114, 0.45519601863821, 0.45442969537450933, 0.454046533742659, 0.45385495292673383, 0.45375916251877124, 0.45371126731478995, 0.4536873197127993, 0.4536992935137946, 0.453693306613297, 0.45369031316304814, 0.4536888164379237, 0.4536880680753615]",0.4536880680753615,0.45368943715180643
48,0.0,"[0.5752364068907793, 0.5752364068907793, 0.5701853937774584, 0.5701853937774584, 0.5701853937774584, 0.5701853937774584, 0.5701853937774584, 0.5701853937774584, 0.5701853937774584, 0.5701853937774584, 0.5701853937774584, 0.5701853937774584, 0.5701853937774584, 0.5701853937774584, 0.5701853937774584, 0.5701853937774584, 0.5701853937774584, 0.5701853937774584, 0.5701853937774584, 0.5701853937774584]","[-inf, 0.0, 0.5701853937774585, 0.5701853937774585, 0.5701853937774585, 0.5701853937774585, 0.5701853937774585, 0.5701853937774585, 0.5701853937774585, 0.5701853937774585, 0.5701853937774585, 0.5701853937774585, 0.5701853937774585, 0.5701853937774585, 0.5701853937774585, 0.5701853937774585, 0.5701853937774585, 0.5701853937774585, 0.5701853937774585, 0.5701853937774585]","[0.3945726982677985, 0.5918590474016978, 0.49321587283474816, 0.542537460118223, 0.5671982537599605, 0.5795286505808291, 0.5733634521703947, 0.5702808529651776, 0.568739553362569, 0.5695102031638732, 0.5698955280645255, 0.5700881905148516, 0.5701845217400145, 0.5701363561274331, 0.5701604389337238, 0.5701724803368692, 0.5701664596352964, 0.5701694699860829, 0.5701709751614761, 0.5701717277491727]",0.5701717277491727,0.5701853937774585
49,0.0,"[0.46648990417197467, 0.46648990417197467, 0.46648990417197467, 0.46648990417197467, 0.46648990417197467, 0.46648990417197467, 0.46648990417197467, 0.46648990417197467, 0.46648990417197467, 0.46648990417197467, 0.46648990417197467, 0.46648990417197467, 0.46648990417197467, 0.4664899041719746, 0.4664899041719746, 0.4664899041719746, 0.4664899041719746, 0.4664899041719746, 0.4664899041719746, 0.4664899041719746]","[0.4664899041719746, 0.4664899041719746, 0.4664899041719746, 0.4664899041719746, 0.4664899041719746, 0.4664899041719746, 0.4664899041719746, 0.4664899041719746, 0.4664899041719746, 0.4664899041719746, 0.4664899041719746, 0.4664899041719746, 0.4664899041719746, 0.4664899041719746, 0.4664899041719746, 0.4664899041719746, 0.4664899041719746, 0.4664899041719746, 0.4664899041719746, 0.4664899041719746]","[0.4096895672096853, 0.20484478360484265, 0.307267175407264, 0.35847837130847465, 0.38408396925907995, 0.3968867682343826, 0.40328816772203396, 0.40648886746585966, 0.4080892173377725, 0.4088893922737289, 0.4092894797417071, 0.4094895234756962, 0.40958954534269076, 0.40963955627618803, 0.4096145508094394, 0.4096270535428137, 0.4096333049095009, 0.4096364305928445, 0.40963799343451623, 0.40963877485535216]",0.40963877485535216,0.4664899041719746
50,0.0,"[0.5678500088457547, 0.5678500088457547, 0.5678500088457547, 0.5678500088457547, 0.5678500088457547, 0.5678500088457547, 0.5678500088457547, 0.5678500088457547, 0.5678500088457547, 0.5678500088457547, 0.5678500088457547, 0.5678500088457547, 0.5678500088457547, 0.5678500088457547, 0.5678500088457547, 0.5678500088457547, 0.5678500088457547, 0.5678500088457547, 0.5678500088457547, 0.5678496962777424]","[0.5678500088457547, 0.5678500088457547, 0.5678500088457547, 0.5678500088457547, 0.5678500088457547, 0.5678500088457547, 0.5678500088457547, 0.5678500088457547, 0.5678500088457547, 0.5678500088457547, 0.5678500088457547, 0.5678500088457547, 0.5678500088457547, 0.5678500088457547, 0.5678500088457547, 0.5678500088457547, 0.5678500088457547, 0.5678500088457547, 0.5678500088457547, 0.5678500088457547]","[0.4336828649745661, 0.6505242974618491, 0.5421035812182076, 0.5963139393400283, 0.5692087602791179, 0.5556561707486627, 0.5624324655138904, 0.5658206128965042, 0.5675146865878111, 0.5683617234334646, 0.5679382050106379, 0.5677264457992245, 0.5678323254049311, 0.5678852652077845, 0.5678587953063579, 0.5678455603556445, 0.5678521778310012, 0.5678488690933228, 0.567850523462162, 0.5678496962777424]",0.5678496962777424,0.5678500088457547
51,0.0,"[0.49443161999924573, 0.49443161999924573, 0.4944316199992457, 0.4944316199992457, 0.4944316199992457, 0.4944316199992457, 0.4944316199992457, 0.4944316199992457, 0.4944316199992457, 0.4944316199992457, 0.4944316199992457, 0.4944316199992457, 0.4944316199992457, 0.4944316199992457, 0.4944316199992457, 0.4944316199992457, 0.4944316199992457, 0.4944316199992457, 0.4944316199992457, 0.4944316199992457]","[0.49443161999924573, 0.49443161999924573, 0.49443161999924573, 0.49443161999924573, 0.49443161999924573, 0.49443161999924573, 0.49443161999924573, 0.49443161999924573, 0.49443161999924573, 0.49443161999924573, 0.49443161999924573, 0.49443161999924573, 0.49443161999924573, 0.49443161999924573, 0.49443161999924573, 0.49443161999924573, 0.49443161999924573, 0.49443161999924573, 0.49443161999924573, 0.49443161999924573]","[0.3734241695509696, 0.1867120847754848, 0.28006812716322715, 0.32674614835709836, 0.30340713776016276, 0.3150766430586306, 0.30924189040939665, 0.3063245140847797, 0.30778320224708816, 0.30851254632824243, 0.3081478742876653, 0.3083302103079539, 0.3084213783180981, 0.3084669623231703, 0.30848975432570636, 0.3084783583244383, 0.30848405632507236, 0.30848690532538936, 0.30848832982554786, 0.3084890420756271]",0.3084890420756271,0.49443161999924573
52,0.0,"[0.4679976603551277, 0.4679976603551277, 0.4679976603551277, 0.4672630702824594, 0.4672630702824594, 0.4672630702824594, 0.4672630702824594, 0.4672630702824594, 0.4672630702824594, 0.4672630702824594, 0.4672630702824594, 0.4672630702824594, 0.4672630702824594, 0.4672630702824594, 0.4672630702824594, 0.4672630702824594, 0.4672630702824594, 0.4672630702824594, 0.4672630702824594, 0.4672630702824594]","[-inf, 0.0, 0.0, 0.46726307028245945, 0.46726307028245945, 0.46726307028245945, 0.46726307028245945, 0.46726307028245945, 0.46726307028245945, 0.46726307028245945, 0.46726307028245945, 0.46726307028245945, 0.46726307028245945, 0.46726307028245945, 0.46726307028245945, 0.46726307028245945, 0.46726307028245945, 0.46726307028245945, 0.46726307028245945, 0.46726307028245945]","[0.388727315924683, 0.5830909738870245, 0.48590914490585374, 0.4373182304152684, 0.4130227731699757, 0.42517050179262206, 0.43124436610394523, 0.4342812982596068, 0.432762832181776, 0.4335220652206914, 0.43314244870123375, 0.43333225696096256, 0.43323735283109815, 0.4332848048960304, 0.43330853092849647, 0.43332039394472954, 0.43332632545284605, 0.43332929120690433, 0.43332780832987516, 0.43332854976838975]",0.43332854976838975,0.46726307028245945
53,0.0,"[0.5400719484934353, 0.5400719484934353, 0.5400719484934353, 0.5400719484934353, 0.5400719484934353, 0.5400719484934353, 0.5400719484934353, 0.5400719484934353, 0.5400719484934353, 0.5400719484934353, 0.5400719484934352, 0.5400719484934352, 0.5400719484934352, 0.5400719484934352, 0.5400719484934352, 0.5400719484934352, 0.5400719484934352, 0.5400719484934352, 0.5400719484934352, 0.5400719484934352]","[0.5400719484934353, 0.5400719484934353, 0.5400719484934353, 0.5400719484934353, 0.5400719484934353, 0.5400719484934353, 0.5400719484934353, 0.5400719484934353, 0.5400719484934353, 0.5400719484934353, 0.5400719484934353, 0.5400719484934353, 0.5400719484934353, 0.5400719484934353, 0.5400719484934353, 0.5400719484934353, 0.5400719484934353, 0.5400719484934353, 0.5400719484934353, 0.5400719484934353]","[0.42672719914953633, 0.6400907987243045, 0.5334089989369204, 0.5867498988306125, 0.5600794488837664, 0.5467442239103434, 0.540076611423632, 0.5367428051802762, 0.5384097083019541, 0.539243159862793, 0.5396598856432124, 0.5394515227530028, 0.5395557041981076, 0.53960779492066, 0.5396338402819363, 0.5396468629625744, 0.5396533743028934, 0.539656629973053, 0.5396582578081327, 0.5396590717256726]",0.5396590717256726,0.5400719484934353
54,0.0010001659393310547,"[0.5811325934342193, 0.5811325934342193, 0.5811325934342193, 0.5811325934342193, 0.5811325934342193, 0.5811325934342193, 0.5811325934342193, 0.5811325934342193, 0.5811325934342193, 0.5811325934342193, 0.5811325934342193, 0.5811325934342193, 0.5811325934342193, 0.5811325934342193, 0.5811325934342193, 0.5811325934342193, 0.5811325934342193, 0.5811325934342193, 0.5811325934342193, 0.5811325934342193]","[0.5811325934342193, 0.5811325934342193, 0.5811325934342193, 0.5811325934342193, 0.5811325934342193, 0.5811325934342193, 0.5811325934342193, 0.5811325934342193, 0.5811325934342193, 0.5811325934342193, 0.5811325934342193, 0.5811325934342193, 0.5811325934342193, 0.5811325934342193, 0.5811325934342193, 0.5811325934342193, 0.5811325934342193, 0.5811325934342193, 0.5811325934342193, 0.5811325934342193]","[0.45890334179382414, 0.22945167089691207, 0.3441775063453681, 0.4015404240695961, 0.43022188293171015, 0.41588115350065313, 0.42305151821618164, 0.42663670057394587, 0.428429291752828, 0.4293255873422691, 0.42977373513698963, 0.4299978090343499, 0.43010984598303004, 0.4301658644573701, 0.4301378552202001, 0.4301518598387851, 0.43015886214807764, 0.43016236330272384, 0.43016411388004694, 0.4301632385913854]",0.4301632385913854,0.5811325934342193
55,0.0,"[0.5655468845264771, 0.5655468845264771, 0.5655468845264771, 0.5523024855453283, 0.5523024855453283, 0.5510048679979019, 0.5510048679979019, 0.5510048679979019, 0.5510048679979019, 0.5510048679979019, 0.5510048679979019, 0.5510048679979019, 0.5510048679979019, 0.5510048679979019, 0.5510048679979019, 0.5510048679979019, 0.5510048679979018, 0.5510048679979018, 0.5510048679979018, 0.5510048679979018]","[-inf, 0.0, 0.0, 0.0, 0.0, 0.5510048679979019, 0.5510048679979019, 0.5510048679979019, 0.5510048679979019, 0.5510048679979019, 0.5510048679979019, 0.5510048679979019, 0.5510048679979019, 0.5510048679979019, 0.5510048679979019, 0.5510048679979019, 0.5510048679979019, 0.5510048679979019, 0.5510048679979019, 0.5510048679979019]","[0.46843424046630416, 0.7026513606994562, 0.5855428005828802, 0.5269885205245922, 0.5562656605537362, 0.5416270905391642, 0.5489463755464502, 0.5526060180500931, 0.5507761967982716, 0.5516911074241824, 0.551233652111227, 0.5510049244547492, 0.5508905606265104, 0.550833378712391, 0.5508619696694508, 0.5508762651479806, 0.5508834128872455, 0.5508798390176131, 0.5508816259524293, 0.5508825194198375]",0.5508825194198375,0.5510048679979019
56,0.0,"[0.6202241300685307, 0.6202241300685307, 0.611687679359684, 0.611687679359684, 0.611687679359684, 0.611687679359684, 0.611687679359684, 0.611687679359684, 0.611687679359684, 0.611687679359684, 0.611687679359684, 0.611687679359684, 0.611687679359684, 0.611687679359684, 0.611687679359684, 0.611687679359684, 0.611687679359684, 0.611687679359684, 0.611687679359684, 0.611687679359684]","[-inf, 0.0, 0.6116876793596842, 0.6116876793596842, 0.6116876793596842, 0.6116876793596842, 0.6116876793596842, 0.6116876793596842, 0.6116876793596842, 0.6116876793596842, 0.6116876793596842, 0.6116876793596842, 0.6116876793596842, 0.6116876793596842, 0.6116876793596842, 0.6116876793596842, 0.6116876793596842, 0.6116876793596842, 0.6116876793596842, 0.6116876793596842]","[0.43963684056383806, 0.6594552608457571, 0.5495460507047976, 0.4945914456343178, 0.5220687481695576, 0.5358073994371776, 0.5289380738033675, 0.5323727366202726, 0.534090068028725, 0.5349487337329513, 0.5353780665850645, 0.5351634001590079, 0.5352707333720361, 0.5353243999785503, 0.5352975666752933, 0.5353109833269218, 0.5353042750011076, 0.5353076291640146, 0.5353093062454682, 0.535310144786195]",0.535310144786195,0.6116876793596842
57,0.0,"[0.5540797364462013, 0.5540797364462013, 0.537605361965174, 0.5353695634733239, 0.5353695634733239, 0.5353695634733239, 0.5353695634733239, 0.5353695634733239, 0.5353695634733239, 0.5353695634733239, 0.5353695634733239, 0.5353695634733239, 0.5353695634733239, 0.5353695634733238, 0.5353695634733238, 0.5353695634733238, 0.5353695634733238, 0.5353695634733238, 0.5353695634733238, 0.5353695634733238]","[-inf, 0.0, 0.0, 0.5353695634733239, 0.5353695634733239, 0.5353695634733239, 0.5353695634733239, 0.5353695634733239, 0.5353695634733239, 0.5353695634733239, 0.5353695634733239, 0.5353695634733239, 0.5353695634733239, 0.5353695634733239, 0.5353695634733239, 0.5353695634733239, 0.5353695634733239, 0.5353695634733239, 0.5353695634733239, 0.5353695634733239]","[0.3877796299537076, 0.5816694449305615, 0.48472453744213456, 0.533196991186348, 0.5574332180584547, 0.5453151046224014, 0.5392560479043746, 0.5362265195453613, 0.5347117553658547, 0.535469137455608, 0.5350904464107313, 0.5352797919331697, 0.5353744646943888, 0.5353271283137793, 0.5353034601234745, 0.5353152942186269, 0.5353212112662031, 0.5353241697899912, 0.5353256490518852, 0.5353263886828322]",0.5353263886828322,0.5353695634733239
58,0.0,"[0.4801855375273375, 0.4801855375273375, 0.4801855375273375, 0.4801855375273375, 0.4801855375273375, 0.4801855375273375, 0.4801855375273375, 0.4801855375273375, 0.4801855375273375, 0.4801855375273375, 0.4801855375273375, 0.48018553752733745, 0.48018553752733745, 0.48018535027081594, 0.48018535027081594, 0.48018535027081594, 0.48018535027081594, 0.48018535027081594, 0.48018535027081594, 0.48018535027081594]","[0.48018553752733745, 0.48018553752733745, 0.48018553752733745, 0.48018553752733745, 0.48018553752733745, 0.48018553752733745, 0.48018553752733745, 0.48018553752733745, 0.48018553752733745, 0.48018553752733745, 0.48018553752733745, 0.48018553752733745, 0.48018553752733745, 0.48018553752733745, 0.48018553752733745, 0.48018553752733745, 0.48018553752733745, 0.48018553752733745, 0.48018553752733745, 0.48018553752733745]","[0.45756407926236176, 0.6863461188935427, 0.5719550990779523, 0.5147595891701571, 0.4861618342162594, 0.47186295673931056, 0.47901239547778496, 0.4825871148470222, 0.4807997551624036, 0.47990607532009427, 0.4803529152412489, 0.4801294952806716, 0.48024120526096026, 0.48018535027081594, 0.4801574227757438, 0.48017138652327984, 0.4801644046495118, 0.48016789558639583, 0.4801661501179538, 0.48016702285217483]",0.48016702285217483,0.48018553752733745
59,0.0,"[0.575153530639764, 0.575153530639764, 0.5581511671719435, 0.5530266113917622, 0.5530266113917622, 0.5530266113917622, 0.5530266113917622, 0.5530266113917622, 0.5530266113917622, 0.5530266113917622, 0.5530266113917622, 0.5530266113917622, 0.5530266113917622, 0.5530266113917622, 0.5530266113917622, 0.5530266113917622, 0.5530266113917622, 0.5530266113917622, 0.5530266113917622, 0.5530266113917622]","[-inf, 0.0, 0.0, 0.5530266113917623, 0.5530266113917623, 0.5530266113917623, 0.5530266113917623, 0.5530266113917623, 0.5530266113917623, 0.5530266113917623, 0.5530266113917623, 0.5530266113917623, 0.5530266113917623, 0.5530266113917623, 0.5530266113917623, 0.5530266113917623, 0.5530266113917623, 0.5530266113917623, 0.5530266113917623, 0.5530266113917623]","[0.3921656857679695, 0.5882485286519543, 0.4902071072099619, 0.5392278179309581, 0.51471746257046, 0.5269726402507091, 0.5331002290908335, 0.5361640235108958, 0.5376959207209269, 0.5384618693259424, 0.5388448436284503, 0.5386533564771964, 0.5387491000528233, 0.5387969718406368, 0.5388209077345436, 0.538832875681497, 0.5388268917080203, 0.5388298836947587, 0.5388313796881279, 0.5388321276848125]",0.5388321276848125,0.5530266113917623
60,0.0,"[0.7085400424419915, 0.7085400424419915, 0.7085400424419915, 0.7085400424419915, 0.7085400424419915, 0.7085400424419915, 0.7085400424419915, 0.7085400424419915, 0.7085400424419915, 0.7085400424419915, 0.7085400424419915, 0.7085400424419915, 0.7085400424419915, 0.7085400424419915, 0.7085400424419915, 0.7085400424419915, 0.7085400424419915, 0.7085400424419915, 0.7085400424419915, 0.7085400424419915]","[0.7085400424419915, 0.7085400424419915, 0.7085400424419915, 0.7085400424419915, 0.7085400424419915, 0.7085400424419915, 0.7085400424419915, 0.7085400424419915, 0.7085400424419915, 0.7085400424419915, 0.7085400424419915, 0.7085400424419915, 0.7085400424419915, 0.7085400424419915, 0.7085400424419915, 0.7085400424419915, 0.7085400424419915, 0.7085400424419915, 0.7085400424419915, 0.7085400424419915]","[0.491185790935146, 0.245592895467573, 0.3683893432013595, 0.30699111933446627, 0.33769023126791287, 0.3530397872346362, 0.36071456521799783, 0.356877176226317, 0.3587958707221574, 0.3597552179700776, 0.3592755443461175, 0.35951538115809756, 0.3596352995640876, 0.3596952587670826, 0.35972523836858006, 0.3597102485678313, 0.3597177434682057, 0.3597214909183929, 0.3597233646434865, 0.35972242778093966]",0.35972242778093966,0.7085400424419915
61,0.0,"[0.4179471777020307, 0.4179471777020307, 0.4179471777020307, 0.4179471777020307, 0.4179471777020307, 0.4179471777020307, 0.4179471777020307, 0.4179471777020307, 0.4179471777020307, 0.4179471777020307, 0.4179471777020307, 0.4179471777020307, 0.4179471777020307, 0.4179471777020307, 0.4179471777020307, 0.4179471777020307, 0.4179471777020307, 0.4179471777020307, 0.4179471777020307, 0.4179471777020307]","[0.4179471777020307, 0.4179471777020307, 0.4179471777020307, 0.4179471777020307, 0.4179471777020307, 0.4179471777020307, 0.4179471777020307, 0.4179471777020307, 0.4179471777020307, 0.4179471777020307, 0.4179471777020307, 0.4179471777020307, 0.4179471777020307, 0.4179471777020307, 0.4179471777020307, 0.4179471777020307, 0.4179471777020307, 0.4179471777020307, 0.4179471777020307, 0.4179471777020307]","[0.36846457959927337, 0.55269686939891, 0.4605807244990917, 0.41452265204918254, 0.43755168827413715, 0.4260371701616599, 0.4202799111054212, 0.41740128157730183, 0.4188405963413615, 0.41812093895933167, 0.41776111026831675, 0.4179410246138242, 0.41803098178657794, 0.4179860032002011, 0.41796351390701264, 0.4179522692604184, 0.4179466469371213, 0.4179438357754728, 0.41794524135629707, 0.41794594414670916]",0.41794594414670916,0.4179471777020307
62,0.0,"[0.574182844030602, 0.574182844030602, 0.574182844030602, 0.574182844030602, 0.574182844030602, 0.574182844030602, 0.574182844030602, 0.574182844030602, 0.574182844030602, 0.574182844030602, 0.574182844030602, 0.574182844030602, 0.574182844030602, 0.574182844030602, 0.574182844030602, 0.574182844030602, 0.574182844030602, 0.574182844030602, 0.574182844030602, 0.5741824517380334]","[0.574182844030602, 0.574182844030602, 0.574182844030602, 0.574182844030602, 0.574182844030602, 0.574182844030602, 0.574182844030602, 0.574182844030602, 0.574182844030602, 0.574182844030602, 0.574182844030602, 0.574182844030602, 0.574182844030602, 0.574182844030602, 0.574182844030602, 0.574182844030602, 0.574182844030602, 0.574182844030602, 0.574182844030602, 0.574182844030602]","[0.4628795711537356, 0.6943193567306034, 0.5785994639421695, 0.5207395175479526, 0.549669490745061, 0.5641344773436152, 0.5713669706428923, 0.5749832172925309, 0.5731750939677116, 0.5740791556301212, 0.5745311864613261, 0.5743051710457237, 0.5741921633379224, 0.5741356594840219, 0.5741639114109722, 0.5741780373744474, 0.5741851003561849, 0.5741815688653161, 0.5741833346107506, 0.5741824517380334]",0.5741824517380334,0.574182844030602
63,0.0,"[0.5540511652208987, 0.5540511652208987, 0.5540511652208987, 0.5540511652208987, 0.5540511652208987, 0.5540511652208987, 0.5540511652208987, 0.5540511652208987, 0.5540511652208987, 0.5540511652208987, 0.5540511652208987, 0.5540511652208987, 0.5540511652208987, 0.5540511652208987, 0.5540511652208987, 0.5540511652208987, 0.5540511652208987, 0.5540511652208986, 0.5540511652208986, 0.5540511652208986]","[0.5540511652208987, 0.5540511652208987, 0.5540511652208987, 0.5540511652208987, 0.5540511652208987, 0.5540511652208987, 0.5540511652208987, 0.5540511652208987, 0.5540511652208987, 0.5540511652208987, 0.5540511652208987, 0.5540511652208987, 0.5540511652208987, 0.5540511652208987, 0.5540511652208987, 0.5540511652208987, 0.5540511652208987, 0.5540511652208987, 0.5540511652208987, 0.5540511652208987]","[0.4653503178924154, 0.698025476838623, 0.5816878973655192, 0.5235191076289673, 0.5526035024972432, 0.5671456999313812, 0.5598746012143122, 0.5562390518557777, 0.5544212771765105, 0.5535123898368768, 0.5539668335066936, 0.554194055341602, 0.5540804444241478, 0.5540236389654207, 0.5540520416947843, 0.5540378403301025, 0.5540449410124434, 0.5540484913536139, 0.5540502665241991, 0.5540493789389065]",0.5540493789389065,0.5540511652208987
64,0.0,"[0.5976637535928131, 0.5976637535928131, 0.5976637535928131, 0.5976637535928131, 0.5976637535928131, 0.5976637535928131, 0.5976637535928131, 0.5976637535928131, 0.5976637535928131, 0.597663753592813, 0.597663753592813, 0.597663753592813, 0.597663753592813, 0.597663753592813, 0.597663753592813, 0.597663753592813, 0.597663753592813, 0.597663753592813, 0.597663753592813, 0.597663753592813]","[0.5976637535928131, 0.5976637535928131, 0.5976637535928131, 0.5976637535928131, 0.5976637535928131, 0.5976637535928131, 0.5976637535928131, 0.5976637535928131, 0.5976637535928131, 0.5976637535928131, 0.5976637535928131, 0.5976637535928131, 0.5976637535928131, 0.5976637535928131, 0.5976637535928131, 0.5976637535928131, 0.5976637535928131, 0.5976637535928131, 0.5976637535928131, 0.5976637535928131]","[0.4758842419926276, 0.7138263629889414, 0.5948553024907846, 0.654340832739863, 0.6245980676153238, 0.6097266850530542, 0.6022909937719194, 0.598573148131352, 0.5967142253110682, 0.59764368672121, 0.5971789560161391, 0.5974113213686746, 0.5975275040449424, 0.5975855953830762, 0.5976146410521431, 0.5976291638866766, 0.5976364253039433, 0.5976400560125767, 0.5976418713668934, 0.5976427790440517]",0.5976427790440517,0.5976637535928131
