Instance,Runtime,Optimal_Lambda,Lambdas,Objective_Values
62,0.0,3.531490868787656e-07,"[0, 0.04628795711537356, 0.02314397855768678, 0.01157198927884339, 0.005785994639421695, 0.0028929973197108477, 0.0014464986598554238, 0.0007232493299277119, 0.00036162466496385596, 0.00018081233248192798, 9.040616624096399e-05, 4.5203083120481995e-05, 2.2601541560240997e-05, 1.1300770780120499e-05, 5.650385390060249e-06, 2.8251926950301247e-06, 1.4125963475150623e-06, 7.062981737575312e-07, 7.062981737575312e-07]","[0.6502662431286481, 0.7323921782551932, 0.6776980025246687, 0.6639821228266585, 0.6571241829776532, 0.6536952130531506, 0.6519807280908992, 0.6511234856097736, 0.6506948643692109, 0.6504805537489294, 0.6503733984387887, 0.6503198207837184, 0.6502930319561833, 0.6502796375424156, 0.6502729403355318, 0.6502695917320899, 0.6502679174303689, 0.6502670802795085, 0.6502670802795085]"
63,0.0,3.550341170443843e-07,"[0, 0.04653503178924154, 0.02326751589462077, 0.011633757947310384, 0.005816878973655192, 0.002908439486827596, 0.001454219743413798, 0.000727109871706899, 0.0003635549358534495, 0.00018177746792672476, 9.088873396336238e-05, 4.544436698168119e-05, 2.2722183490840595e-05, 1.1361091745420297e-05, 5.680545872710149e-06, 2.8402729363550743e-06, 1.4201364681775372e-06, 7.100682340887686e-07, 7.100682340887686e-07]","[0.6459262407647419, 0.7236398368755519, 0.6847830388201468, 0.6653546397924445, 0.6556404402785931, 0.6507833405216676, 0.6483547906432047, 0.6471405157039734, 0.6465333782343576, 0.6462298094995498, 0.6460780251321459, 0.6460021329484438, 0.6459641868565928, 0.6459452138106674, 0.6459357272877047, 0.6459309840262233, 0.6459286123954826, 0.6459274265801122, 0.6459274265801122]"
64,0.0,3.6307086333666043e-07,"[0, 0.047588424199262756, 0.023794212099631378, 0.011897106049815689, 0.0059485530249078445, 0.0029742765124539223, 0.0014871382562269611, 0.0007435691281134806, 0.0003717845640567403, 0.00018589228202837014, 9.294614101418507e-05, 4.6473070507092535e-05, 2.3236535253546268e-05, 1.1618267626773134e-05, 5.809133813386567e-06, 2.9045669066932835e-06, 1.4522834533466417e-06, 7.261417266733209e-07, 7.261417266733209e-07]","[0.6334533612609957, 0.7570108822694119, 0.6812721149921073, 0.6573627381265515, 0.6454080496937736, 0.6394307054773847, 0.6364420333691903, 0.6349476973150929, 0.6342005292880444, 0.6338269452745201, 0.6336401532677579, 0.6335467572643769, 0.6335000592626863, 0.633476710261841, 0.6334650357614184, 0.6334591985112071, 0.6334562798861014, 0.6334548205735486, 0.6334548205735486]"
65,0.0,2.729833553003043e-07,"[0, 0.035780474345921486, 0.017890237172960743, 0.008945118586480371, 0.004472559293240186, 0.002236279646620093, 0.0011181398233100464, 0.0005590699116550232, 0.0002795349558275116, 0.0001397674779137558, 6.98837389568779e-05, 3.494186947843895e-05, 1.7470934739219475e-05, 8.735467369609738e-06, 4.367733684804869e-06, 2.1838668424024344e-06, 1.0919334212012172e-06, 5.459667106006086e-07, 5.459667106006086e-07]","[0.5393222807815475, 0.5970392044264159, 0.5653523544137196, 0.549610980238858, 0.5444666305102028, 0.5418944556458751, 0.5406083682137114, 0.5399653244976295, 0.5396438026395884, 0.539483041710568, 0.5394026612460578, 0.5393624710138026, 0.5393423758976752, 0.5393323283396113, 0.5393273045605794, 0.5393247926710636, 0.5393235367263055, 0.5393229087539265, 0.5393229087539265]"
66,0.0,3.4651666645811527e-07,"[0, 0.045418632505998084, 0.022709316252999042, 0.011354658126499521, 0.0056773290632497605, 0.0028386645316248803, 0.0014193322658124401, 0.0007096661329062201, 0.00035483306645311003, 0.00017741653322655502, 8.870826661327751e-05, 4.4354133306638754e-05, 2.2177066653319377e-05, 1.1088533326659689e-05, 5.544266663329844e-06, 2.772133331664922e-06, 1.386066665832461e-06, 6.930333329162305e-07, 6.930333329162305e-07]","[0.6897142768545804, 0.745155132568019, 0.711547873625469, 0.7006310752400248, 0.6951726760473027, 0.6924434764509415, 0.691078876652761, 0.6903965767536707, 0.6900554268041256, 0.6898848518293531, 0.6897995643419668, 0.6897569205982735, 0.6897355987264271, 0.6897249377905037, 0.6897196073225421, 0.6897169420885613, 0.689715609471571, 0.6897149431630756, 0.6897149431630756]"
67,0.0,3.0392448564124354e-07,"[0, 0.03983599018196907, 0.019917995090984537, 0.009958997545492268, 0.004979498772746134, 0.002489749386373067, 0.0012448746931865335, 0.0006224373465932668, 0.0003112186732966334, 0.0001556093366483167, 7.780466832415835e-05, 3.890233416207917e-05, 1.9451167081039587e-05, 9.725583540519793e-06, 4.862791770259897e-06, 2.4313958851299483e-06, 1.2156979425649742e-06, 6.078489712824871e-07, 6.078489712824871e-07]","[0.6394986447218494, 0.6880364226450549, 0.6616599727899545, 0.6505793087559019, 0.6450389767388757, 0.6422688107303625, 0.6408837277261059, 0.6401911862239776, 0.6398449154729134, 0.6396717800973815, 0.6395852124096153, 0.6395419285657322, 0.6395202866437908, 0.6395094656828201, 0.6395040552023347, 0.639501349962092, 0.6394999973419706, 0.63949932103191, 0.63949932103191]"
68,0.0,2.601757000431135e-07,"[0, 0.034101749356050974, 0.017050874678025487, 0.008525437339012744, 0.004262718669506372, 0.002131359334753186, 0.001065679667376593, 0.0005328398336882965, 0.00026641991684414823, 0.00013320995842207412, 6.660497921103706e-05, 3.330248960551853e-05, 1.6651244802759265e-05, 8.325622401379632e-06, 4.162811200689816e-06, 2.081405600344908e-06, 1.040702800172454e-06, 5.20351400086227e-07, 5.20351400086227e-07]","[0.5099792376225571, 0.550127891509342, 0.5300535645659495, 0.5200164010942534, 0.5149978193584053, 0.5124885284904812, 0.5112338830565192, 0.5106065603395382, 0.5102928989810477, 0.5101360683018025, 0.5100576529621799, 0.5100184452923684, 0.5099988414574628, 0.5099890395400101, 0.5099841385812836, 0.5099816881019203, 0.5099804628622387, 0.509979850242398, 0.509979850242398]"
69,0.0,3.3641542134569337e-07,"[0, 0.04409464210662272, 0.02204732105331136, 0.01102366052665568, 0.00551183026332784, 0.00275591513166392, 0.00137795756583196, 0.00068897878291598, 0.00034448939145799, 0.000172244695728995, 8.61223478644975e-05, 4.306117393224875e-05, 2.1530586966124375e-05, 1.0765293483062188e-05, 5.382646741531094e-06, 2.691323370765547e-06, 1.3456616853827735e-06, 6.728308426913867e-07, 6.728308426913867e-07]","[0.6513052226167918, 0.715010992363031, 0.6752768485002851, 0.6618001076768938, 0.6558630900689735, 0.6532002585382546, 0.6522527405775231, 0.6517789815971574, 0.6515421021069747, 0.6514236623618832, 0.6513644424893376, 0.6513348325530647, 0.6513200275849282, 0.6513126251008601, 0.651308923858826, 0.6513070732378089, 0.6513061479273003, 0.651305685272046, 0.651305685272046]"
70,0.0,3.6044013310835745e-07,"[0, 0.04724360912677863, 0.023621804563389314, 0.011810902281694657, 0.0059054511408473285, 0.0029527255704236643, 0.0014763627852118321, 0.0007381813926059161, 0.00036909069630295803, 0.00018454534815147902, 9.227267407573951e-05, 4.6136337037869754e-05, 2.3068168518934877e-05, 1.1534084259467439e-05, 5.767042129733719e-06, 2.8835210648668596e-06, 1.4417605324334298e-06, 7.208802662167149e-07, 7.208802662167149e-07]","[0.7803850302374272, 0.8287043615377405, 0.8018432123187453, 0.7901464275470552, 0.7852657288922411, 0.7828253795648342, 0.7816052049011307, 0.780995117569279, 0.7806900739033531, 0.7805375520703901, 0.7804612911539086, 0.7804231606956679, 0.7804040954665475, 0.7803945628519873, 0.7803897965447073, 0.7803874133910672, 0.7803862218142472, 0.7803856260258372, 0.7803856260258372]"
71,0.0,3.5335093131345895e-07,"[0, 0.04631441326911769, 0.023157206634558846, 0.011578603317279423, 0.0057893016586397115, 0.0028946508293198558, 0.0014473254146599279, 0.0007236627073299639, 0.00036183135366498197, 0.00018091567683249098, 9.045783841624549e-05, 4.5228919208122746e-05, 2.2614459604061373e-05, 1.1307229802030687e-05, 5.653614901015343e-06, 2.8268074505076716e-06, 1.4134037252538358e-06, 7.067018626269179e-07, 7.067018626269179e-07]","[0.7536008004241836, 0.7929357063950938, 0.7732682534096388, 0.7634345269169112, 0.7585176636705474, 0.7560592320473655, 0.7548300162357746, 0.7542154083299791, 0.7539081043770813, 0.7537544524006325, 0.7536776264124081, 0.7536392134182959, 0.7536200069212398, 0.7536104036727117, 0.7536056020484476, 0.7536032012363156, 0.7536020008302495, 0.7536014006272166, 0.7536014006272166]"
72,0.0,3.506227057121338e-07,"[0, 0.0459568192831008, 0.0229784096415504, 0.0114892048207752, 0.0057446024103876, 0.0028723012051938, 0.0014361506025969, 0.00071807530129845, 0.000359037650649225, 0.0001795188253246125, 8.975941266230626e-05, 4.487970633115313e-05, 2.2439853165576564e-05, 1.1219926582788282e-05, 5.609963291394141e-06, 2.8049816456970705e-06, 1.4024908228485352e-06, 7.012454114242676e-07, 7.012454114242676e-07]","[0.7304256520648239, 0.7830563728990567, 0.7567410124819403, 0.7435833322733821, 0.737004492169103, 0.7337150721169634, 0.7320703620908937, 0.7312480070778589, 0.7308368295713413, 0.7306312408180826, 0.7305284464414532, 0.7304770492531385, 0.7304513506589813, 0.7304385013619026, 0.7304320767133632, 0.7304288643890936, 0.7304272582269588, 0.7304264551458913, 0.7304264551458913]"
73,0.0,3.552666506535749e-07,"[0, 0.023282755217232685, 0.011641377608616343, 0.005820688804308171, 0.0029103444021540857, 0.0014551722010770428, 0.0007275861005385214, 0.0003637930502692607, 0.00018189652513463035, 9.094826256731518e-05, 4.547413128365759e-05, 2.2737065641828794e-05, 1.1368532820914397e-05, 5.684266410457199e-06, 2.8421332052285993e-06, 1.4210666026142996e-06, 7.105333013071498e-07, 7.105333013071498e-07]","[0.3375609564419678, 0.37115340030304156, 0.34939977480479084, 0.34215773059697663, 0.3398593435194723, 0.33871014998072, 0.338135553211344, 0.3378482548266559, 0.3377046056343119, 0.3376327810381399, 0.33759686874005385, 0.33757891259101086, 0.3375699345164894, 0.3375654454792287, 0.3375632009605982, 0.3375620787012831, 0.3375615175716255, 0.3375615175716255]"
74,0.0,3.50516988836645e-07,"[0, 0.045942962760796735, 0.022971481380398368, 0.011485740690199184, 0.005742870345099592, 0.002871435172549796, 0.001435717586274898, 0.000717858793137449, 0.0003589293965687245, 0.00017946469828436225, 8.973234914218112e-05, 4.486617457109056e-05, 2.243308728554528e-05, 1.121654364277264e-05, 5.60827182138632e-06, 2.80413591069316e-06, 1.40206795534658e-06, 7.0103397767329e-07, 7.0103397767329e-07]","[0.6590403091541527, 0.73982853750778, 0.6885538536414885, 0.673025545758477, 0.6652613918169711, 0.6617241477097326, 0.6603822284319425, 0.6597112687930478, 0.6593757889736, 0.6592080490638765, 0.6591241791090146, 0.6590822441315836, 0.6590612766428681, 0.6590507928985104, 0.6590455510263316, 0.6590429300902422, 0.6590416196221974, 0.659040964388175, 0.659040964388175]"
75,0.0,3.009563598313543e-07,"[0, 0.03944695199581527, 0.019723475997907636, 0.009861737998953818, 0.004930868999476909, 0.0024654344997384545, 0.0012327172498692272, 0.0006163586249346136, 0.0003081793124673068, 0.0001540896562336534, 7.70448281168267e-05, 3.852241405841335e-05, 1.9261207029206676e-05, 9.630603514603338e-06, 4.815301757301669e-06, 2.4076508786508344e-06, 1.2038254393254172e-06, 6.019127196627086e-07, 6.019127196627086e-07]","[0.539382611840263, 0.5984291215390691, 0.5633993360156572, 0.5505866179353188, 0.544984614887791, 0.5421836133640271, 0.5407831126021452, 0.5400828622212042, 0.5397327370307335, 0.5395576744354983, 0.5394701431378807, 0.539426377489072, 0.5394044946646674, 0.5393935532524653, 0.5393880825463642, 0.5393853471933137, 0.5393839795167883, 0.5393832956785257, 0.5393832956785257]"
76,0.0,3.5056114260214937e-07,"[0, 0.04594875008314892, 0.02297437504157446, 0.01148718752078723, 0.005743593760393615, 0.0028717968801968076, 0.0014358984400984038, 0.0007179492200492019, 0.00035897461002460095, 0.00017948730501230048, 8.974365250615024e-05, 4.487182625307512e-05, 2.243591312653756e-05, 1.121795656326878e-05, 5.60897828163439e-06, 2.804489140817195e-06, 1.4022445704085975e-06, 7.011222852042987e-07, 7.011222852042987e-07]","[0.7104622278085393, 0.7880510557964981, 0.7492566418025187, 0.729859434805529, 0.7201608313070341, 0.7153115295577867, 0.7128868786831629, 0.7116745532458513, 0.7110683905271953, 0.7107653091678673, 0.7106137684882031, 0.7105379981483714, 0.7105001129784553, 0.7104811703934973, 0.7104716991010183, 0.7104669634547788, 0.710464595631659, 0.7104634117200992, 0.7104634117200992]"
77,0.0,3.2742028848658564e-07,"[0, 0.04291563205251375, 0.021457816026256876, 0.010728908013128438, 0.005364454006564219, 0.0026822270032821095, 0.0013411135016410548, 0.0006705567508205274, 0.0003352783754102637, 0.00016763918770513185, 8.381959385256592e-05, 4.190979692628296e-05, 2.095489846314148e-05, 1.047744923157074e-05, 5.23872461578537e-06, 2.619362307892685e-06, 1.3096811539463425e-06, 6.548405769731713e-07, 6.548405769731713e-07]","[0.7025420213449446, 0.7226886657147027, 0.7114165359051962, 0.7069792786250704, 0.7047606499850073, 0.7036513356649761, 0.7030966785049603, 0.7028193499249524, 0.7026806856349486, 0.7026113534899466, 0.7025766874174455, 0.7025593543811951, 0.7025506878630698, 0.7025463546040073, 0.7025441879744759, 0.7025431046597103, 0.7025425630023274, 0.7025422921736361, 0.7025422921736361]"
78,0.0,3.3663129833033127e-07,"[0, 0.04412293753475318, 0.02206146876737659, 0.011030734383688295, 0.0055153671918441475, 0.0027576835959220738, 0.0013788417979610369, 0.0006894208989805184, 0.0003447104494902592, 0.0001723552247451296, 8.61776123725648e-05, 4.30888061862824e-05, 2.15444030931412e-05, 1.07722015465706e-05, 5.3861007732853e-06, 2.69305038664265e-06, 1.346525193321325e-06, 6.732625966606625e-07, 6.732625966606625e-07]","[0.6672144402633494, 0.7278510190096211, 0.6906536420501638, 0.6789340411567566, 0.6730742407100531, 0.6701443404867012, 0.6686793903750253, 0.6679469153191875, 0.6675806777912684, 0.6673975590273089, 0.6673059996453292, 0.6672602199543394, 0.6672373301088443, 0.6672258851860969, 0.6672201627247232, 0.6672173014940364, 0.6672158708786928, 0.6672151555710212, 0.6672151555710212]"
79,0.0,3.0551648680477644e-07,"[0, 0.04004465695847566, 0.02002232847923783, 0.010011164239618914, 0.005005582119809457, 0.0025027910599047286, 0.0012513955299523643, 0.0006256977649761822, 0.0003128488824880911, 0.00015642444124404554, 7.821222062202277e-05, 3.9106110311011385e-05, 1.9553055155505692e-05, 9.776527577752846e-06, 4.888263788876423e-06, 2.4441318944382115e-06, 1.2220659472191058e-06, 6.110329736095529e-07, 6.110329736095529e-07]","[0.5583537659723482, 0.6417246289108297, 0.5926114004308377, 0.5728789242347891, 0.5643003217368032, 0.5613270438545757, 0.559840404913462, 0.5590970854429052, 0.5587254257076266, 0.5585395958399874, 0.5584466809061678, 0.558400223439258, 0.558376994705803, 0.5583653803390757, 0.5583595731557119, 0.5583566695640301, 0.5583552177681892, 0.5583544918702688, 0.5583544918702688]"
80,0.0,4.567296450472946e-07,"[0, 0.029932234017819498, 0.014966117008909749, 0.0074830585044548745, 0.0037415292522274372, 0.0018707646261137186, 0.0009353823130568593, 0.00046769115652842965, 0.00023384557826421483, 0.00011692278913210741, 5.846139456605371e-05, 2.9230697283026853e-05, 1.4615348641513427e-05, 7.307674320756713e-06, 3.6538371603783567e-06, 1.8269185801891783e-06, 9.134592900945892e-07, 9.134592900945892e-07]","[0.4819834465448475, 0.5055810196113202, 0.492856796571487, 0.4874201215581673, 0.4847017840515073, 0.48334261529817735, 0.4826630309215124, 0.48232323873317995, 0.48215334263901366, 0.4820683945919305, 0.482025920568389, 0.4820046835566182, 0.48199406505073283, 0.4819887557977901, 0.4819861011713188, 0.4819847738580831, 0.48198411020146525, 0.48198411020146525]"
81,0.0,4.1919342309042597e-07,"[0, 0.027472260175654156, 0.013736130087827078, 0.006868065043913539, 0.0034340325219567695, 0.0017170162609783848, 0.0008585081304891924, 0.0004292540652445962, 0.0002146270326222981, 0.00010731351631114905, 5.3656758155574524e-05, 2.6828379077787262e-05, 1.3414189538893631e-05, 6.7070947694468155e-06, 3.3535473847234077e-06, 1.6767736923617039e-06, 8.383868461808519e-07, 8.383868461808519e-07]","[0.37602789467798714, 0.42963149332617956, 0.3946768149066142, 0.3816239843986816, 0.3788259395383344, 0.37742691710816073, 0.3767274058930739, 0.3763776502855305, 0.3762027724817588, 0.3761153335798729, 0.37607161412893, 0.37604975440345856, 0.37603882454072285, 0.37603335960935497, 0.376030627143671, 0.37602926091082906, 0.37602857779440807, 0.37602857779440807]"
82,0.0,3.6627997896504994e-07,"[0, 0.048009049402907025, 0.024004524701453513, 0.012002262350726756, 0.006001131175363378, 0.003000565587681689, 0.0015002827938408445, 0.0007501413969204223, 0.00037507069846021113, 0.00018753534923010557, 9.376767461505278e-05, 4.688383730752639e-05, 2.3441918653763196e-05, 1.1720959326881598e-05, 5.860479663440799e-06, 2.9302398317203995e-06, 1.4651199158601997e-06, 7.325599579300999e-07, 7.325599579300999e-07]","[0.7774608632049526, 0.8316712679418234, 0.8045660655733881, 0.7910134643891703, 0.7842371637970614, 0.780849013501007, 0.7791549383529798, 0.7783079007789662, 0.7778843819919594, 0.777672622598456, 0.7775667429017044, 0.7775138030533284, 0.7774873331291405, 0.7774740981670466, 0.7774674806859996, 0.777464171945476, 0.7774625175752143, 0.7774616903900835, 0.7774616903900835]"
83,0.0,3.083062443432947e-07,"[0, 0.04041031605856432, 0.02020515802928216, 0.01010257901464108, 0.00505128950732054, 0.00252564475366027, 0.001262822376830135, 0.0006314111884150675, 0.00031570559420753376, 0.00015785279710376688, 7.892639855188344e-05, 3.946319927594172e-05, 1.973159963797086e-05, 9.86579981898543e-06, 4.932899909492715e-06, 2.4664499547463575e-06, 1.2332249773731788e-06, 6.166124886865894e-07, 6.166124886865894e-07]","[0.6679041422016521, 0.7080018231517484, 0.6879529826767001, 0.6779285624391761, 0.6729163523204141, 0.6704102472610332, 0.6691571947313426, 0.6685306684664973, 0.6682174053340747, 0.6680607737678634, 0.6679824579847577, 0.6679433000932049, 0.6679237211474285, 0.6679139316745404, 0.6679090369380962, 0.6679065895698741, 0.6679053658857632, 0.6679047540437076, 0.6679047540437076]"
84,0.0,2.868663788803058e-07,"[0, 0.03760015001259944, 0.01880007500629972, 0.00940003750314986, 0.00470001875157493, 0.002350009375787465, 0.0011750046878937325, 0.0005875023439468663, 0.00029375117197343313, 0.00014687558598671657, 7.343779299335828e-05, 3.671889649667914e-05, 1.835944824833957e-05, 9.179724124169785e-06, 4.589862062084893e-06, 2.2949310310424464e-06, 1.1474655155212232e-06, 5.737327577606116e-07, 5.737327577606116e-07]","[0.5662643690579006, 0.6215782412445556, 0.5923157474761105, 0.5792900582670055, 0.572777213662453, 0.5695207913601767, 0.5678925802090387, 0.5670784746334696, 0.5666714218456851, 0.5664678954517928, 0.5663661322548467, 0.5663152506563737, 0.5662898098571371, 0.5662770894575189, 0.5662707292577097, 0.5662675491578051, 0.5662659591078529, 0.5662651640828766, 0.5662651640828766]"
85,0.0,3.3344852464690236e-07,"[0, 0.043705765022518786, 0.021852882511259393, 0.010926441255629697, 0.005463220627814848, 0.002731610313907424, 0.001365805156953712, 0.000682902578476856, 0.000341451289238428, 0.000170725644619214, 8.5362822309607e-05, 4.26814111548035e-05, 2.134070557740175e-05, 1.0670352788700875e-05, 5.335176394350438e-06, 2.667588197175219e-06, 1.3337940985876094e-06, 6.668970492938047e-07, 6.668970492938047e-07]","[0.6892995599013645, 0.7312682554582528, 0.7074099476680171, 0.6983547537846908, 0.6938271568430276, 0.6915633583721961, 0.6904314591367802, 0.6898655095190723, 0.6895825347102184, 0.6894410473057915, 0.6893703036035779, 0.6893349317524713, 0.6893172458269179, 0.6893084028641412, 0.6893039813827528, 0.6893017706420587, 0.6893006652717115, 0.6893001125865381, 0.6893001125865381]"
86,0.0,3.0222696077697656e-07,"[0, 0.03961349220295987, 0.019806746101479936, 0.009903373050739968, 0.004951686525369984, 0.002475843262684992, 0.001237921631342496, 0.000618960815671248, 0.000309480407835624, 0.000154740203917812, 7.7370101958906e-05, 3.8685050979453e-05, 1.93425254897265e-05, 9.67126274486325e-06, 4.835631372431625e-06, 2.4178156862158125e-06, 1.2089078431079062e-06, 6.044539215539531e-07, 6.044539215539531e-07]","[0.6353074222646182, 0.667573375659329, 0.6489364224466478, 0.6416872552543064, 0.6384973387594624, 0.6369023805120402, 0.6361049013883292, 0.6357061618264737, 0.6355067920455459, 0.635407107155082, 0.6353572647098502, 0.6353323434872341, 0.6353198828759261, 0.6353136525702722, 0.6353105374174451, 0.6353089798410317, 0.6353082010528249, 0.6353078116587215, 0.6353078116587215]"
87,0.0,3.076658931113624e-07,"[0, 0.040326383941892495, 0.020163191970946247, 0.010081595985473124, 0.005040797992736562, 0.002520398996368281, 0.0012601994981841405, 0.0006300997490920702, 0.0003150498745460351, 0.00015752493727301756, 7.876246863650878e-05, 3.938123431825439e-05, 1.9690617159127195e-05, 9.845308579563597e-06, 4.922654289781799e-06, 2.4613271448908993e-06, 1.2306635724454497e-06, 6.153317862227248e-07, 6.153317862227248e-07]","[0.6397066964662055, 0.6713505090238975, 0.6524080688924149, 0.64605738267931, 0.6428820395727578, 0.6412943680194817, 0.6405005322428435, 0.6401036143545245, 0.639905155410365, 0.6398059259382851, 0.6397563112022453, 0.6397315038342254, 0.6397191001502154, 0.6397128983082104, 0.6397097973872079, 0.6397082469267067, 0.639707471696456, 0.6397070840813308, 0.6397070840813308]"
88,0.0,4.910358310478127e-07,"[0, 0.03218052422354945, 0.016090262111774726, 0.008045131055887363, 0.0040225655279436815, 0.0020112827639718407, 0.0010056413819859204, 0.0005028206909929602, 0.0002514103454964801, 0.00012570517274824005, 6.285258637412002e-05, 3.142629318706001e-05, 1.5713146593530006e-05, 7.856573296765003e-06, 3.9282866483825014e-06, 1.9641433241912507e-06, 9.820716620956254e-07, 9.820716620956254e-07]","[0.4396942650114388, 0.5141423039375036, 0.47691828447447127, 0.45830627474295504, 0.449000269877197, 0.44434726744431785, 0.44202076622787834, 0.4408575156196586, 0.4402758903155487, 0.4399850776634938, 0.43983967133746626, 0.4397669681744526, 0.43973061659294577, 0.43971244080219224, 0.4397033529068155, 0.4396988089591272, 0.43969653698528305, 0.43969653698528305]"
89,0.0,3.7905847198484756e-07,"[0, 0.04968395203999794, 0.02484197601999897, 0.012420988009999485, 0.006210494004999742, 0.003105247002499871, 0.0015526235012499356, 0.0007763117506249678, 0.0003881558753124839, 0.00019407793765624195, 9.703896882812097e-05, 4.851948441406049e-05, 2.4259742207030244e-05, 1.2129871103515122e-05, 6.064935551757561e-06, 3.0324677758787805e-06, 1.5162338879393902e-06, 7.581169439696951e-07, 7.581169439696951e-07]","[0.6926367749002211, 0.7848158847432768, 0.7387263298217489, 0.7156815523609851, 0.704159163630603, 0.6983979692654121, 0.6955173720828167, 0.6940770734915188, 0.69335692419587, 0.6929968495480455, 0.6928168122241334, 0.6927267935621773, 0.6926817842311992, 0.69265927956571, 0.6926480272329656, 0.6926424010665935, 0.6926395879834073, 0.6926381814418142, 0.6926381814418142]"
90,0.0,3.244570853313935e-07,"[0, 0.04252723908855641, 0.021263619544278203, 0.010631809772139102, 0.005315904886069551, 0.0026579524430347754, 0.0013289762215173877, 0.0006644881107586939, 0.0003322440553793469, 0.00016612202768967346, 8.306101384483673e-05, 4.1530506922418366e-05, 2.0765253461209183e-05, 1.0382626730604591e-05, 5.191313365302296e-06, 2.595656682651148e-06, 1.297828341325574e-06, 6.48914170662787e-07, 6.48914170662787e-07]","[0.6406449025471112, 0.7016434301067265, 0.6688752383402148, 0.6524911424569588, 0.6464956064471844, 0.6435702544971478, 0.6421075785221295, 0.6413762405346204, 0.6410105715408658, 0.6408277370439885, 0.6407363197955498, 0.6406906111713306, 0.6406677568592208, 0.640656329703166, 0.6406506161251386, 0.6406477593361248, 0.640646330941618, 0.6406456167443646, 0.6406456167443646]"
91,0.0,3.5235612397687355e-07,"[0, 0.04618402188189677, 0.023092010940948385, 0.011546005470474192, 0.005773002735237096, 0.002886501367618548, 0.001443250683809274, 0.000721625341904637, 0.0003608126709523185, 0.00018040633547615926, 9.020316773807963e-05, 4.5101583869039814e-05, 2.2550791934519907e-05, 1.1275395967259954e-05, 5.637697983629977e-06, 2.8188489918149884e-06, 1.4094244959074942e-06, 7.047122479537471e-07, 7.047122479537471e-07]","[0.7444865687539511, 0.8039557999258897, 0.7695646929853757, 0.754765638805141, 0.7496261037795461, 0.7470563362667486, 0.7457714525103499, 0.7451290106321506, 0.744807789693051, 0.744647179223501, 0.7445668739887261, 0.7445267213713387, 0.744506645062645, 0.7444966069082981, 0.7444915878311247, 0.7444890782925379, 0.7444878235232445, 0.7444871961385978, 0.7444871961385978]"
92,0.0,3.482076482908484e-07,"[0, 0.04564027287677808, 0.02282013643838904, 0.01141006821919452, 0.00570503410959726, 0.00285251705479863, 0.001426258527399315, 0.0007131292636996576, 0.0003565646318498288, 0.0001782823159249144, 8.91411579624572e-05, 4.45705789812286e-05, 2.22852894906143e-05, 1.114264474530715e-05, 5.571322372653575e-06, 2.7856611863267873e-06, 1.3928305931633937e-06, 6.964152965816968e-07, 6.964152965816968e-07]","[0.6208151365880067, 0.6947178204590756, 0.6560638516075716, 0.6384394940977891, 0.629627315342898, 0.6252212259654524, 0.6230181812767296, 0.6219166589323681, 0.6213658977601875, 0.621090517174097, 0.6209528268810519, 0.6208839817345293, 0.6208495591612679, 0.6208323478746374, 0.6208237422313221, 0.6208194394096643, 0.6208172879988356, 0.6208162122934212, 0.6208162122934212]"
93,0.0,3.0088716832710177e-07,"[0, 0.03943788292696988, 0.01971894146348494, 0.00985947073174247, 0.004929735365871235, 0.0024648676829356177, 0.0012324338414678089, 0.0006162169207339044, 0.0003081084603669522, 0.0001540542301834761, 7.702711509173805e-05, 3.851355754586903e-05, 1.9256778772934513e-05, 9.628389386467257e-06, 4.814194693233628e-06, 2.407097346616814e-06, 1.203548673308407e-06, 6.017743366542035e-07, 6.017743366542035e-07]","[0.517993851887793, 0.6004160744335236, 0.5472974152803916, 0.5326456335840923, 0.5253197427359427, 0.521656797311868, 0.5198253245998304, 0.5189095882438118, 0.5184517200658024, 0.5182227859767977, 0.5181083189322955, 0.5180510854100443, 0.5180224686489185, 0.5180081602683558, 0.5180010060780744, 0.5179974289829338, 0.5179956404353634, 0.5179947461615783, 0.5179947461615783]"
94,0.0,3.0145990055118764e-07,"[0, 0.039512952085045266, 0.019756476042522633, 0.009878238021261317, 0.004939119010630658, 0.002469559505315329, 0.0012347797526576646, 0.0006173898763288323, 0.00030869493816441614, 0.00015434746908220807, 7.717373454110404e-05, 3.858686727055202e-05, 1.929343363527601e-05, 9.646716817638005e-06, 4.823358408819002e-06, 2.411679204409501e-06, 1.2058396022047506e-06, 6.029198011023753e-07, 6.029198011023753e-07]","[0.6330622102055665, 0.6837279411240763, 0.6546622121081553, 0.6433488632974605, 0.6382055367515136, 0.6356338734785401, 0.6343480418420532, 0.6337051260238098, 0.6333836681146883, 0.6332229391601274, 0.6331425746828468, 0.6331023924442067, 0.6330823013248867, 0.6330722557652265, 0.6330672329853966, 0.6330647215954815, 0.6330634659005241, 0.6330628380530452, 0.6330628380530452]"
