Instance,Runtime,Optimal_Lambda,Lambdas,Objective_Values
63,0.0,0.7248525037715239,"[0, 0.49978921096705103, 0.7496838164505766, 0.6247365137088138, 0.6872101650796951, 0.7184469907651359, 0.7340654036078562, 0.726256197186496, 0.7223515939758159, 0.724303895581156, 0.725280046383826, 0.724791970982491, 0.7250360086831585, 0.7249139898328247, 0.7248529804076579, 0.7248224756950745, 0.7248377280513663, 0.7248453542295121, 0.7248491673185851, 0.7248510738631215, 0.7248520271353898, 0.7248529804076579]","[0.9844154063479585, 0.7850810782068146, 0.7496838164505766, 0.7428699164514899, 0.7270017414820097, 0.7250363582061395, 0.7340654036078562, 0.726256197186496, 0.7250363582061395, 0.7250363582061394, 0.725280046383826, 0.7250363582061395, 0.7250363582061394, 0.7250363582061394, 0.7250363582061394, 0.7250363582061395, 0.7250363582061395, 0.7250363582061395, 0.7250363582061395, 0.7250363582061395, 0.7250363582061397, 0.7250363582061394]"
64,0.0,0.722923592027684,"[0, 0.4996788702018191, 0.7495183053027287, 0.624598587752274, 0.6870584465275014, 0.7182883759151151, 0.7339033406089219, 0.7260958582620185, 0.7221921170885668, 0.7241439876752926, 0.7231680523819297, 0.7226800847352483, 0.7229240685585889, 0.7228020766469185, 0.7228630726027537, 0.7228935705806714, 0.7229088195696302, 0.7229164440641096, 0.7229202563113493, 0.7229221624349691, 0.722923115496779, 0.7229240685585889]","[0.985008716673232, 0.7862674786389839, 0.7495183053027287, 0.7453813825891197, 0.7291971399674, 0.7242714901647335, 0.7339033406089219, 0.7260958582620185, 0.7240946897114126, 0.7241439876752926, 0.7240946897114123, 0.7240946897114124, 0.7240946897114124, 0.7240946897114124, 0.7240946897114124, 0.7240946897114124, 0.7240946897114124, 0.7240946897114124, 0.7240946897114124, 0.7240946897114124, 0.7240946897114124, 0.7240946897114124]"
65,0.0,0.7193053981676409,"[0, 0.4997190013317284, 0.7495785019975927, 0.6246487516646606, 0.6871136268311266, 0.7183460644143597, 0.7339622832059762, 0.726154173810168, 0.7222501191122639, 0.7202980917633117, 0.7193220780888356, 0.7188340712515977, 0.7190780746702167, 0.7192000763795261, 0.7192610772341809, 0.7192915776615083, 0.719306827875172, 0.7192992027683401, 0.7193030153217561, 0.719304921598464, 0.719305874736818, 0.719305874736818]","[0.9844670162794591, 0.7843311377701035, 0.7495785019975927, 0.7433583546442589, 0.7259303517198896, 0.7206249109045353, 0.7339622832059762, 0.726154173810168, 0.7222501191122639, 0.7206249109045353, 0.7206249109045353, 0.7206249109045353, 0.7206249109045353, 0.7206249109045353, 0.7206249109045353, 0.7206249109045354, 0.7206249109045353, 0.7206249109045353, 0.7206249109045353, 0.7206249109045353, 0.7206249109045353, 0.7206249109045353]"
66,0.003000020980834961,0.7289552760271965,"[0, 0.4997185571276856, 0.7495778356915284, 0.624648196409607, 0.6871130160505676, 0.718345425871048, 0.7339616307812882, 0.7261535283261681, 0.7300575795537281, 0.7281055539399481, 0.7290815667468381, 0.7285935603433931, 0.7288375635451156, 0.7289595651459768, 0.7288985643455462, 0.7289290647457616, 0.7289443149458692, 0.728951940045923, 0.7289557525959499, 0.7289538463209364, 0.7289547994584431, 0.7289557525959499]","[0.9833150208440113, 0.7875309503849767, 0.7495778356915284, 0.7507350693954837, 0.7339061136669421, 0.7290303905033236, 0.7339616307812882, 0.7290303905033236, 0.7300575795537281, 0.7290303905033236, 0.7290815667468381, 0.7290303905033236, 0.7290303905033235, 0.7290303905033235, 0.7290303905033236, 0.7290303905033236, 0.7290303905033236, 0.7290303905033236, 0.7290303905033235, 0.7290303905033236, 0.7290303905033236, 0.7290303905033235]"
67,0.0,0.7252403647720012,"[0, 0.49977270490096865, 0.749659057351453, 0.6247158811262108, 0.6871874692388319, 0.7184232632951424, 0.7340411603232977, 0.72623221180922, 0.7223277375521813, 0.7242799746807007, 0.7252560932449603, 0.7247680339628305, 0.7250120636038955, 0.7251340784244279, 0.725195085834694, 0.7252255895398272, 0.7252408413923938, 0.7252332154661105, 0.7252370284292522, 0.725238934910823, 0.7252398881516084, 0.7252408413923938]","[0.9841870992598168, 0.7854416271899467, 0.749659057351453, 0.7450620016604454, 0.7288901210913585, 0.7252538176929215, 0.7340411603232977, 0.72623221180922, 0.7252538176929215, 0.7252538176929216, 0.7252560932449603, 0.7252538176929215, 0.7252538176929215, 0.7252538176929215, 0.7252538176929215, 0.7252538176929215, 0.7252538176929215, 0.7252538176929215, 0.7252538176929215, 0.7252538176929215, 0.7252538176929215, 0.7252538176929215]"
68,0.0,0.724064777165391,"[0, 0.49970938218007827, 0.7495640732701174, 0.6246367277250978, 0.6871004004976076, 0.7183322368838625, 0.73394815507699, 0.7261401959804262, 0.7222362164321443, 0.7241882062062852, 0.7232122113192148, 0.72370020876275, 0.7239442074845176, 0.7240662068454014, 0.7240052071649594, 0.7240357070051804, 0.7240509569252909, 0.7240585818853461, 0.7240623943653737, 0.7240643006053875, 0.7240652537253944, 0.7240652537253944]","[0.9830151931230072, 0.7845043782023118, 0.7495640732701174, 0.7459743104083324, 0.7294002808005031, 0.724591976611559, 0.73394815507699, 0.7261401959804262, 0.7245919766115589, 0.7245919766115589, 0.724591976611559, 0.724591976611559, 0.7245919766115589, 0.7245919766115589, 0.7245919766115589, 0.724591976611559, 0.724591976611559, 0.724591976611559, 0.724591976611559, 0.7245919766115589, 0.7245919766115589, 0.7245919766115589]"
69,0.003000020980834961,0.7223301714748909,"[0, 0.49994361866608894, 0.7499154279991334, 0.6249295233326111, 0.6874224756658722, 0.7186689518325028, 0.7342921899158181, 0.7264805708741604, 0.7225747613533315, 0.7206218565929172, 0.7215983089731244, 0.722086535163228, 0.7223306482582798, 0.7222085917107539, 0.7222696199845169, 0.7223001341213984, 0.722315391189839, 0.7223230197240593, 0.7223268339911695, 0.7223287411247246, 0.7223296946915021, 0.7223306482582798]","[0.9850233453275641, 0.7863940987294179, 0.7499154279991334, 0.7458280817596835, 0.7293289041936941, 0.7241099494774045, 0.7342921899158181, 0.7264805708741604, 0.7240281212655761, 0.7240281212655763, 0.7240281212655763, 0.7240281212655763, 0.7240281212655761, 0.7240281212655764, 0.7240281212655763, 0.7240281212655763, 0.7240281212655763, 0.7240281212655763, 0.7240281212655763, 0.7240281212655763, 0.7240281212655763, 0.7240281212655761]"
70,0.003000020980834961,0.7295437393301616,"[0, 0.4997011886712559, 0.7495517830068839, 0.6246264858390699, 0.6870891344229768, 0.7183204587149303, 0.7339361208609071, 0.7261282897879187, 0.7300322053244128, 0.7280802475561657, 0.7290562264402893, 0.7295442158823511, 0.7293002211613202, 0.7294222185218356, 0.7294832172020933, 0.7295137165422222, 0.7295289662122866, 0.7295365910473188, 0.729540403464835, 0.729542309673593, 0.7295432627779721, 0.7295442158823511]","[0.9877470302334203, 0.7914787600860559, 0.7495517830068839, 0.752464919497165, 0.735813659477102, 0.7305637999485355, 0.7339361208609071, 0.729814806798464, 0.7300322053244128, 0.729814806798464, 0.729814806798464, 0.729814806798464, 0.729814806798464, 0.729814806798464, 0.729814806798464, 0.729814806798464, 0.729814806798464, 0.729814806798464, 0.729814806798464, 0.729814806798464, 0.729814806798464, 0.729814806798464]"
71,0.006000041961669922,0.7162407935235686,"[0, 0.4996975374239556, 0.7495463061359334, 0.6246219217799445, 0.6870841139579389, 0.7183152100469361, 0.7026996620024375, 0.7105074360246868, 0.7144113230358115, 0.7163632665413737, 0.7153872947885926, 0.7158752806649832, 0.7161192736031785, 0.7162412700722761, 0.7161802718377273, 0.7162107709550016, 0.7162260205136388, 0.7162336452929574, 0.7162374576826167, 0.7162393638774465, 0.7162403169748612, 0.7162412700722761]","[0.9852184976493621, 0.7838331705306691, 0.7495463061359334, 0.7402340422525203, 0.7221517152038718, 0.7183152100469361, 0.7186408248726851, 0.7174104118928162, 0.7173165814046653, 0.7173165814046653, 0.7173165814046654, 0.7173165814046654, 0.7173165814046654, 0.7173165814046653, 0.7173165814046653, 0.7173165814046654, 0.7173165814046654, 0.7173165814046654, 0.7173165814046654, 0.7173165814046654, 0.7173165814046653, 0.7173165814046653]"
72,0.0,0.7242886019218009,"[0, 0.49977635574662543, 0.7496645336199381, 0.6247204446832818, 0.6871924891516099, 0.718428511385774, 0.7340465225028561, 0.726237516944315, 0.7223330141650446, 0.7242852655546799, 0.7252613912494974, 0.7247733284020886, 0.7245292969783843, 0.7244072812665321, 0.724346273410606, 0.724315769482643, 0.7243005175186614, 0.7242928915366706, 0.7242890785456753, 0.7242871720501776, 0.7242881252979264, 0.7242890785456753]","[0.9865698455671442, 0.7860435728396377, 0.7496645336199381, 0.7447632947118227, 0.7281938081313568, 0.7242895302832344, 0.7340465225028561, 0.726237516944315, 0.7242895302832344, 0.7242895302832344, 0.7252613912494974, 0.7247733284020886, 0.7245292969783843, 0.7244072812665321, 0.724346273410606, 0.724315769482643, 0.7243005175186614, 0.7242928915366706, 0.7242895302832344, 0.7242895302832344, 0.7242895302832344, 0.7242895302832344]"
73,0.0,0.723374830666309,"[0, 0.4998299794080008, 0.7497449691120012, 0.624787474260001, 0.687266221686001, 0.7185055953990012, 0.7341252822555011, 0.7263154388272511, 0.7224105171131261, 0.7243629779701886, 0.7233867475416573, 0.7228986323273917, 0.7231426899345246, 0.723264718738091, 0.7233257331398741, 0.7233562403407657, 0.7233714939412115, 0.7233791207414344, 0.7233753073413229, 0.7233734006412672, 0.7233743539912951, 0.7233753073413229]","[0.9837667155577757, 0.7867258832742188, 0.7497449691120012, 0.7462328853469762, 0.7300726429866136, 0.7252363173255632, 0.7341252822555011, 0.7263154388272511, 0.7252363173255632, 0.725236317325563, 0.725236317325563, 0.7252363173255632, 0.7252363173255632, 0.7252363173255632, 0.7252363173255632, 0.7252363173255632, 0.7252363173255632, 0.725236317325563, 0.725236317325563, 0.7252363173255632, 0.7252363173255632, 0.725236317325563]"
74,0.016000032424926758,0.7281696160632231,"[0, 0.4999094406312532, 0.7498641609468798, 0.6248868007890664, 0.6873754808679731, 0.7186198209074264, 0.7342419909271531, 0.7264309059172898, 0.7303364484222215, 0.7283836771697556, 0.7274072915435227, 0.7278954843566392, 0.7281395807631974, 0.7282616289664765, 0.728200604864837, 0.7281700928140171, 0.7281548367886073, 0.7281624648013122, 0.7281662788076646, 0.7281681858108409, 0.728169139312429, 0.7281700928140171]","[0.9848983819064073, 0.7886318707350631, 0.7498641609468798, 0.7470992633114821, 0.7314768231665132, 0.7282284274717983, 0.7342419909271531, 0.7282284274717983, 0.7303364484222215, 0.7283836771697556, 0.7282284274717983, 0.7282284274717983, 0.7282284274717983, 0.7282616289664765, 0.7282284274717982, 0.7282284274717982, 0.7282284274717983, 0.7282284274717983, 0.7282284274717982, 0.7282284274717983, 0.7282284274717983, 0.7282284274717982]"
75,0.0,0.7183154198335409,"[0, 0.4999155818804338, 0.7498733728206507, 0.6248944773505423, 0.6873839250855964, 0.7186286489531235, 0.70300628701936, 0.7108174679862418, 0.7147230584696826, 0.7166758537114031, 0.7176522513322633, 0.7181404501426933, 0.7183845495479084, 0.7182624998453009, 0.7183235246966047, 0.7182930122709528, 0.7183082684837787, 0.7183158965901917, 0.7183120825369852, 0.7183139895635884, 0.71831494307689, 0.7183158965901917]","[0.9850949874909504, 0.7845298545692206, 0.7498733728206507, 0.7430667594476724, 0.7248422399616914, 0.7197390947458214, 0.7215056022731459, 0.7202577561969049, 0.7197390947458215, 0.7197390947458215, 0.7197390947458215, 0.7197390947458215, 0.7197390947458214, 0.7197390947458215, 0.7197390947458215, 0.7197390947458215, 0.7197390947458215, 0.7197390947458214, 0.7197390947458215, 0.7197390947458215, 0.7197390947458215, 0.7197390947458214]"
76,0.003000020980834961,0.7236697306925755,"[0, 0.4996886663563118, 0.7495329995344677, 0.6246108329453898, 0.6870719162399288, 0.7183024578871983, 0.7339177287108329, 0.7261100932990157, 0.7222062755931069, 0.7241581844460613, 0.723182230019584, 0.7236702072328227, 0.7234262186262034, 0.723548212929513, 0.7236092100811679, 0.7236397086569952, 0.723654957944909, 0.7236625825888658, 0.7236663949108443, 0.7236683010718334, 0.7236692541523281, 0.7236702072328227]","[0.9838798433640772, 0.7870085396717248, 0.7495329995344677, 0.7453446625835375, 0.7275249602294063, 0.7238709126043207, 0.7339177287108329, 0.7261100932990157, 0.7238709126043207, 0.7241581844460613, 0.7238709126043207, 0.7238709126043206, 0.7238709126043207, 0.7238709126043207, 0.7238709126043207, 0.7238709126043208, 0.7238709126043207, 0.7238709126043207, 0.7238709126043208, 0.7238709126043208, 0.7238709126043206, 0.7238709126043206]"
77,0.0,0.7262556354257471,"[0, 0.49988363650292017, 0.7498254547543802, 0.6248545456286502, 0.6873400001915152, 0.7185827274729477, 0.734204091113664, 0.7263934092933059, 0.7224880683831267, 0.7244407388382164, 0.7254170740657611, 0.7259052416795335, 0.7261493254864197, 0.7262713673898629, 0.7262103464381413, 0.7262408569140021, 0.7262561121519324, 0.7262484845329673, 0.7262522983424499, 0.7262542052471912, 0.7262551586995618, 0.7262561121519324]","[0.9856955117195395, 0.7873845854095713, 0.7498254547543802, 0.7478839526165434, 0.7311554224932446, 0.726263204571854, 0.734204091113664, 0.7263934092933059, 0.726263204571854, 0.726263204571854, 0.726263204571854, 0.726263204571854, 0.726263204571854, 0.7262713673898629, 0.726263204571854, 0.726263204571854, 0.7262632045718539, 0.726263204571854, 0.726263204571854, 0.726263204571854, 0.726263204571854, 0.7262632045718539]"
78,0.003000020980834961,0.7205620350802813,"[0, 0.49990244722777216, 0.7498536708416582, 0.6248780590347152, 0.6873658649381866, 0.7186097678899224, 0.7342317193657903, 0.7264207436278564, 0.7225152557588894, 0.7205625118244059, 0.7195861398571641, 0.720074325840785, 0.7203184188325955, 0.7204404653285007, 0.7205014885764534, 0.7205320002004296, 0.7205472560124178, 0.7205548839184118, 0.7205586978714089, 0.7205606048479074, 0.7205615583361566, 0.7205625118244059]","[0.9843936319118791, 0.7837899178257739, 0.7498536708416582, 0.7422498190878107, 0.7242345254109014, 0.7209604929292535, 0.7342317193657903, 0.7264207436278564, 0.7225152557588894, 0.7209604929292533, 0.7209604929292535, 0.7209604929292535, 0.7209604929292535, 0.7209604929292535, 0.7209604929292535, 0.7209604929292535, 0.7209604929292535, 0.7209604929292535, 0.7209604929292535, 0.7209604929292536, 0.7209604929292535, 0.7209604929292533]"
79,0.0,0.7196220570172058,"[0, 0.4997535719619191, 0.7496303579428787, 0.6246919649523989, 0.6871611614476387, 0.7183957596952587, 0.7340130588190688, 0.7262044092571638, 0.7223000844762113, 0.720347922085735, 0.7193718408904968, 0.7198598814881159, 0.7196158611893063, 0.719737871338711, 0.7196768662640087, 0.7196463637266575, 0.719631112457982, 0.7196234868236442, 0.7196196740064753, 0.7196215804150597, 0.719622533619352, 0.719622533619352]","[0.9839382782392514, 0.7832271025552946, 0.7496303579428787, 0.7443048242987343, 0.7262078185544638, 0.719622585946676, 0.7340130588190688, 0.7262044092571638, 0.7223000844762113, 0.720347922085735, 0.719622585946676, 0.7198598814881159, 0.719622585946676, 0.719737871338711, 0.7196768662640087, 0.7196463637266575, 0.719631112457982, 0.7196234868236442, 0.719622585946676, 0.719622585946676, 0.7196225859466758, 0.7196225859466758]"
80,0.0,0.7244420305378007,"[0, 0.4998848567651708, 0.7498272851477562, 0.6248560709564634, 0.6873416780521098, 0.7185844815999329, 0.7342058833738445, 0.7263951824868887, 0.7224898320434108, 0.7244425072651497, 0.7234661696542802, 0.7239543384597149, 0.7241984228624323, 0.724320465063791, 0.7243814861644704, 0.72441199671481, 0.7244272519899799, 0.7244348796275648, 0.7244386934463573, 0.7244406003557535, 0.7244415538104516, 0.7244425072651497]","[0.9845186205675232, 0.7839791733758915, 0.7498272851477562, 0.7421765062161751, 0.7266805603111728, 0.7251880297578654, 0.7342058833738445, 0.7263951824868887, 0.7251880297578654, 0.7251880297578653, 0.7251880297578654, 0.7251880297578654, 0.7251880297578654, 0.7251880297578654, 0.7251880297578654, 0.7251880297578654, 0.7251880297578654, 0.7251880297578654, 0.7251880297578654, 0.7251880297578654, 0.7251880297578654, 0.7251880297578653]"
81,0.01399993896484375,0.7206602099999941,"[0, 0.4998395974392133, 0.7497593961588199, 0.6247994967990166, 0.6872794464789183, 0.718519421318869, 0.7341394087388444, 0.7263294150288567, 0.7224244181738628, 0.7204719197463659, 0.7214481689601144, 0.7209600443532402, 0.720715982049803, 0.7205939508980845, 0.7206549664739438, 0.7206854742618733, 0.7206702203679085, 0.7206625934209261, 0.7206587799474349, 0.7206606866841805, 0.7206597333158077, 0.7206606866841805]","[0.9848520073318556, 0.786045074426921, 0.7497593961588199, 0.7442476586215224, 0.7251884014778813, 0.7209631132029257, 0.7341394087388444, 0.7263294150288567, 0.7224244181738628, 0.7209631132029256, 0.7214481689601144, 0.7209631132029255, 0.7209631132029255, 0.7209631132029256, 0.7209631132029256, 0.7209631132029255, 0.7209631132029255, 0.7209631132029255, 0.7209631132029257, 0.7209631132029255, 0.7209631132029256, 0.7209631132029255]"
82,0.0,0.7185784926511873,"[0, 0.49991286107452104, 0.7498692916117815, 0.6248910763431512, 0.6873801839774664, 0.718624737794624, 0.7030024608860452, 0.7108135993403346, 0.7147191685674793, 0.7166719531810517, 0.7176483454878378, 0.7181365416412309, 0.7183806397179274, 0.7185026887562758, 0.7185637132754499, 0.7185942255350369, 0.7185789694052434, 0.7185713413403466, 0.718575155372795, 0.7185770623890192, 0.7185780158971313, 0.7185789694052434]","[0.9849385505736301, 0.787661839710634, 0.7498692916117815, 0.7472051756865534, 0.7301487236851496, 0.7256676695026469, 0.727711347583546, 0.7264926595327442, 0.7258833155073434, 0.725667669502647, 0.725667669502647, 0.7256676695026469, 0.725667669502647, 0.725667669502647, 0.725667669502647, 0.7256676695026469, 0.7256676695026469, 0.725667669502647, 0.725667669502647, 0.725667669502647, 0.725667669502647, 0.7256676695026469]"
83,0.0,0.7181608149584184,"[0, 0.49997257603255824, 0.7499588640488374, 0.6249657200406978, 0.6874622920447676, 0.7187105780468025, 0.703086435045785, 0.7108985065462938, 0.7148045422965481, 0.7167575601716754, 0.7177340691092389, 0.7182223235780207, 0.7179781963436298, 0.7181002599608253, 0.718161291769423, 0.7181307758651241, 0.7181460338172736, 0.7181536627933482, 0.7181574772813857, 0.7181593845254044, 0.7181603381474138, 0.718161291769423]","[0.985979431826808, 0.7882396488052626, 0.7499588640488374, 0.7454581619536842, 0.7263179717568011, 0.7199190702214723, 0.722128409225222, 0.7204121576630245, 0.7199190702214725, 0.7199190702214725, 0.7199190702214724, 0.7199190702214724, 0.7199190702214724, 0.7199190702214724, 0.7199190702214724, 0.7199190702214724, 0.7199190702214724, 0.7199190702214724, 0.7199190702214724, 0.7199190702214725, 0.7199190702214724, 0.7199190702214724]"
84,0.0,0.7169536988944103,"[0, 0.49981579983705055, 0.7497236997555758, 0.6247697497963132, 0.6872467247759445, 0.7184852122657601, 0.7028659685208523, 0.7106755903933062, 0.7145804013295332, 0.7165328067976466, 0.7175090095317034, 0.717020908164675, 0.7167768574811608, 0.7168988828229179, 0.7169598954937965, 0.7169293891583572, 0.7169446423260768, 0.7169522689099366, 0.7169560822018666, 0.7169541755559016, 0.7169532222329191, 0.7169541755559016]","[0.9840435984558745, 0.7834153641891375, 0.7497236997555758, 0.7402906074986271, 0.722608348996897, 0.7184852122657601, 0.7191739235674065, 0.7179202340523654, 0.7172933892948449, 0.7169799669160846, 0.7175090095317034, 0.717020908164675, 0.7169546843346726, 0.7169546843346726, 0.7169598954937965, 0.7169546843346726, 0.7169546843346726, 0.7169546843346726, 0.7169560822018666, 0.7169546843346726, 0.7169546843346727, 0.7169546843346726]"
85,0.019999980926513672,0.710481556657883,"[0, 0.4997963288177516, 0.7496944932266274, 0.6247454110221895, 0.6872199521244085, 0.7184572226755179, 0.7028385873999632, 0.7106479050377406, 0.7067432462188519, 0.7086955756282962, 0.7096717403330184, 0.7101598226853795, 0.71040386386156, 0.7105258844496503, 0.7104648741556051, 0.7104953793026276, 0.7104801267291163, 0.710487753015872, 0.7104839398724941, 0.7104820333008053, 0.7104810800149608, 0.7104820333008053]","[0.9839391282093354, 0.7856854078336483, 0.7496944932266274, 0.7446631229168433, 0.7284463913742047, 0.7275077880520804, 0.7275077880520806, 0.7275077880520805, 0.7275077880520806, 0.7275077880520806, 0.7275077880520805, 0.7275077880520806, 0.7275077880520806, 0.7275077880520805, 0.7275077880520806, 0.7275077880520805, 0.7275077880520805, 0.7275077880520805, 0.7275077880520804, 0.7275077880520805, 0.7275077880520806, 0.7275077880520805]"
86,0.003000020980834961,0.7257186382069812,"[0, 0.4998401546321855, 0.7497602319482782, 0.6248001932902318, 0.687280212619255, 0.7185202222837666, 0.7341402271160224, 0.7263302246998945, 0.7224252234918305, 0.7243777240958624, 0.7253539743978785, 0.7258420995488866, 0.7255980369733825, 0.7257200682611346, 0.7256590526172586, 0.7256895604391966, 0.7257048143501657, 0.7257124413056502, 0.7257162547833924, 0.7257181615222634, 0.725719114891699, 0.725719114891699]","[0.9849327608782942, 0.7862709292679484, 0.7497602319482782, 0.7468640487162591, 0.729293071436829, 0.725784424076134, 0.7341402271160224, 0.7263302246998945, 0.725784424076134, 0.725784424076134, 0.725784424076134, 0.7258420995488866, 0.7257844240761341, 0.7257844240761339, 0.725784424076134, 0.725784424076134, 0.725784424076134, 0.725784424076134, 0.725784424076134, 0.725784424076134, 0.7257844240761339, 0.7257844240761339]"
87,0.0,0.7187136364689215,"[0, 0.49990074635885345, 0.7498511195382802, 0.6248759329485668, 0.6873635262434235, 0.7186073228908518, 0.734229221214566, 0.7264182720527089, 0.7225127974717804, 0.7205600601813161, 0.719583691536084, 0.7190955072134679, 0.7188514150521599, 0.7187293689715059, 0.7186683459311789, 0.7186988574513424, 0.7187141132114241, 0.7187064853313833, 0.7187102992714036, 0.7187122062414139, 0.7187131597264189, 0.7187141132114241]","[0.9838604764487439, 0.7826363722807165, 0.7498511195382802, 0.7399502560657458, 0.7212971537502805, 0.7187214359141725, 0.734229221214566, 0.7264182720527089, 0.7225127974717804, 0.7205600601813161, 0.719583691536084, 0.7190955072134679, 0.7188514150521599, 0.7187293689715059, 0.7187214359141725, 0.7187214359141725, 0.7187214359141724, 0.7187214359141724, 0.7187214359141725, 0.7187214359141725, 0.7187214359141725, 0.7187214359141724]"
88,0.003000020980834961,0.7180050221111138,"[0, 0.4998528318879938, 0.7497792478319907, 0.6248160398599922, 0.6872976438459915, 0.7185384458389911, 0.7029180448424912, 0.7107282453407411, 0.7146333455898661, 0.7165858957144287, 0.7175621707767099, 0.7180503083078504, 0.7178062395422802, 0.7179282739250653, 0.7179892911164578, 0.7180197997121541, 0.718004545414306, 0.71801217256323, 0.718008358988768, 0.718006452201537, 0.7180054988079215, 0.7180054988079215]","[0.9851467173612911, 0.7904527839538887, 0.7497792478319907, 0.7504726544537266, 0.7353246222656501, 0.7301766416107888, 0.7324480131335108, 0.7312289552528923, 0.7306194263125829, 0.7303146618424283, 0.7301766416107889, 0.7301766416107887, 0.7301766416107887, 0.7301766416107888, 0.7301766416107888, 0.7301766416107887, 0.7301766416107888, 0.7301766416107887, 0.7301766416107887, 0.7301766416107888, 0.7301766416107887, 0.7301766416107887]"
89,0.0,0.7209358804210584,"[0, 0.49980202573627, 0.749703038604405, 0.6247525321703375, 0.6872277853873713, 0.7184654119958882, 0.7340842253001466, 0.7262748186480175, 0.7223701153219528, 0.7204177636589205, 0.7213939394904367, 0.7209058515746787, 0.7211498955325577, 0.7210278735536182, 0.7209668625641484, 0.7209363570694136, 0.7209211043220461, 0.7209287306957299, 0.7209325438825718, 0.7209344504759927, 0.7209354037727032, 0.7209363570694136]","[0.9844619082216981, 0.7788007942924555, 0.749703038604405, 0.7413037390398591, 0.7260799394775523, 0.7209562118617643, 0.7340842253001466, 0.7262748186480175, 0.7223701153219528, 0.7209562118617643, 0.7213939394904367, 0.7209562118617643, 0.7211498955325577, 0.7210278735536182, 0.7209668625641484, 0.7209562118617642, 0.7209562118617642, 0.7209562118617642, 0.7209562118617643, 0.7209562118617643, 0.7209562118617643, 0.7209562118617642]"
90,0.0,0.7148464884739398,"[0, 0.4999202147406496, 0.7498803221109744, 0.624900268425812, 0.6873902952683932, 0.7186353086896838, 0.7030128019790385, 0.7108240553343612, 0.7147296820120226, 0.7166824953508533, 0.7157060886814379, 0.7152178853467303, 0.7149737836793764, 0.7148517328456995, 0.7147907074288611, 0.7148212201372803, 0.7148364764914898, 0.7148441046685947, 0.714847918757147, 0.7148460117128709, 0.7148469652350089, 0.7148469652350089]","[0.9856615645893408, 0.7870391203405844, 0.7498803221109744, 0.7479935037050304, 0.7317965183037229, 0.7261445725905131, 0.7279670612772358, 0.7263796204947658, 0.7261445725905132, 0.7261445725905131, 0.7261445725905131, 0.7261445725905131, 0.7261445725905131, 0.7261445725905131, 0.7261445725905132, 0.7261445725905131, 0.7261445725905132, 0.7261445725905132, 0.7261445725905131, 0.7261445725905132, 0.7261445725905131, 0.7261445725905131]"
91,0.005000114440917969,0.7271120468674167,"[0, 0.4999401603072222, 0.7499102404608333, 0.6249252003840278, 0.6874177204224305, 0.7186639804416319, 0.7342871104512326, 0.7264755454464322, 0.7303813279488325, 0.7284284366976324, 0.7274519910720323, 0.7269637682592323, 0.7272078796656323, 0.7270858239624323, 0.7271468518140323, 0.7271163378882323, 0.7271010809253322, 0.7271087094067823, 0.7271125236475073, 0.7271106165271448, 0.7271115700873261, 0.7271125236475073]","[0.9860689570018091, 0.7907213377745136, 0.7499102404608333, 0.7517068194818656, 0.7340855346447781, 0.727816286374309, 0.7342871104512326, 0.7272067760912939, 0.7303813279488325, 0.7284284366976324, 0.7274519910720323, 0.7272067760912939, 0.7272078796656323, 0.7272067760912939, 0.7272067760912938, 0.7272067760912938, 0.7272067760912939, 0.7272067760912938, 0.7272067760912938, 0.7272067760912939, 0.7272067760912939, 0.7272067760912938]"
92,0.002000093460083008,0.7241502616466347,"[0, 0.49993619156925057, 0.7499042873538758, 0.6249202394615632, 0.6874122634077195, 0.7186582753807977, 0.7342812813673367, 0.7264697783740672, 0.7225640268774325, 0.7245169026257499, 0.7235404647515912, 0.7240286836886705, 0.7242727931572102, 0.7241507384229403, 0.7240897110558053, 0.7241202247393728, 0.7241354815811565, 0.7241431100020483, 0.7241469242124943, 0.7241488313177173, 0.7241497848703289, 0.7241507384229403]","[0.9835334050742872, 0.7850329903420388, 0.7499042873538758, 0.7438297711294646, 0.7267746743994548, 0.724372223312721, 0.7342812813673367, 0.7264697783740672, 0.724372223312721, 0.7245169026257499, 0.7243722233127209, 0.724372223312721, 0.7243722233127209, 0.7243722233127209, 0.7243722233127209, 0.7243722233127209, 0.7243722233127209, 0.7243722233127209, 0.724372223312721, 0.7243722233127209, 0.7243722233127209, 0.7243722233127209]"
93,0.0,0.7259062608917295,"[0, 0.49994639301622273, 0.7499195895243341, 0.6249329912702785, 0.6874262903973063, 0.7186729399608203, 0.7342962647425773, 0.7264846023516988, 0.7225787711562595, 0.724531686753979, 0.7255081445528389, 0.7259963734522688, 0.7257522590025538, 0.7258743162274113, 0.72593534483984, 0.7259048305336256, 0.7259200876867329, 0.7259124591101793, 0.7259086448219025, 0.7259067376777641, 0.7259057841056948, 0.7259067376777641]","[0.9845427582610506, 0.784673253559, 0.7499195895243341, 0.7481822562347091, 0.7324502049862822, 0.7266725941487471, 0.7342962647425773, 0.7264846023516988, 0.7260620412885442, 0.7259069652210066, 0.7259069652210066, 0.7259963734522688, 0.7259069652210067, 0.7259069652210067, 0.72593534483984, 0.7259069652210066, 0.7259200876867329, 0.7259124591101793, 0.7259086448219025, 0.7259069652210066, 0.7259069652210066, 0.7259069652210066]"
