Instance,Runtime,Optimal_Lambda,Lambdas,Objective_Values
65,0.0,2.729833553003043e-07,"[0, 0.07156094869184297, 0.035780474345921486, 0.017890237172960743, 0.008945118586480371, 0.004472559293240186, 0.002236279646620093, 0.0011181398233100464, 0.0005590699116550232, 0.0002795349558275116, 0.0001397674779137558, 6.98837389568779e-05, 3.494186947843895e-05, 1.7470934739219475e-05, 8.735467369609738e-06, 4.367733684804869e-06, 2.1838668424024344e-06, 1.0919334212012172e-06, 5.459667106006086e-07, 5.459667106006086e-07]","[0.5393222807815475, 0.5811957794200678, 0.5574306419105455, 0.5455480731557844, 0.5422619091979219, 0.5407920949897348, 0.5400571878856412, 0.5396897343335944, 0.5395060075575709, 0.5394141441695592, 0.5393682124755534, 0.5393452466285504, 0.539333763705049, 0.5393280222432983, 0.5393251515124229, 0.5393237161469853, 0.5393229984642665, 0.5393226396229069, 0.5393224602022273, 0.5393224602022273]"
66,0.0,3.4651666645811527e-07,"[0, 0.09083726501199617, 0.045418632505998084, 0.022709316252999042, 0.011354658126499521, 0.0056773290632497605, 0.0028386645316248803, 0.0014193322658124401, 0.0007096661329062201, 0.00035483306645311003, 0.00017741653322655502, 8.870826661327751e-05, 4.4354133306638754e-05, 2.2177066653319377e-05, 1.1088533326659689e-05, 5.544266663329844e-06, 2.772133331664922e-06, 1.386066665832461e-06, 6.930333329162305e-07, 6.930333329162305e-07]","[0.6897142768545804, 0.7218547700809623, 0.6969921424448765, 0.6933532096497286, 0.6915337432521546, 0.6906240100533674, 0.690169143453974, 0.6899417101542772, 0.6898279935044289, 0.6897711351795047, 0.6897427060170426, 0.6897284914358115, 0.689721384145196, 0.6897178304998883, 0.6897160536772343, 0.6897151652659074, 0.689714721060244, 0.6897144989574122, 0.6897143879059964, 0.6897143879059964]"
67,0.0,3.0392448564124354e-07,"[0, 0.07967198036393815, 0.03983599018196907, 0.019917995090984537, 0.009958997545492268, 0.004979498772746134, 0.002489749386373067, 0.0012448746931865335, 0.0006224373465932668, 0.0003112186732966334, 0.0001556093366483167, 7.780466832415835e-05, 3.890233416207917e-05, 1.9451167081039587e-05, 9.725583540519793e-06, 4.862791770259897e-06, 2.4313958851299483e-06, 1.2156979425649742e-06, 6.078489712824871e-07, 6.078489712824871e-07]","[0.6394986447218494, 0.6718866256536593, 0.6521622607607666, 0.6458304527413079, 0.6426645487315786, 0.641081596726714, 0.6402901207242816, 0.6398943827230654, 0.6396965137224574, 0.6395975792221533, 0.6395481119720013, 0.6395233783469253, 0.6395110115343873, 0.6395048281281184, 0.6395017364249839, 0.6395001905734166, 0.639499417647633, 0.6394990311847412, 0.6394988379532952, 0.6394988379532952]"
68,0.0,2.601757000431135e-07,"[0, 0.06820349871210195, 0.034101749356050974, 0.017050874678025487, 0.008525437339012744, 0.004262718669506372, 0.002131359334753186, 0.001065679667376593, 0.0005328398336882965, 0.00026641991684414823, 0.00013320995842207412, 6.660497921103706e-05, 3.330248960551853e-05, 1.6651244802759265e-05, 8.325622401379632e-06, 4.162811200689816e-06, 2.081405600344908e-06, 1.040702800172454e-06, 5.20351400086227e-07, 5.20351400086227e-07]","[0.5099792376225571, 0.5329213255578628, 0.52145028159021, 0.5157147596063836, 0.5128469986144704, 0.5114131181185138, 0.5106961778705355, 0.5103377077465463, 0.5101584726845517, 0.5100688551535544, 0.5100240463880558, 0.5100016420053065, 0.5099904398139318, 0.5099848387182445, 0.5099820381704009, 0.509980637896479, 0.5099799377595181, 0.5099795876910376, 0.5099794126567974, 0.5099794126567974]"
69,0.0,3.3641542134569337e-07,"[0, 0.08818928421324544, 0.04409464210662272, 0.02204732105331136, 0.01102366052665568, 0.00551183026332784, 0.00275591513166392, 0.00137795756583196, 0.00068897878291598, 0.00034448939145799, 0.000172244695728995, 8.61223478644975e-05, 4.306117393224875e-05, 2.1530586966124375e-05, 1.0765293483062188e-05, 5.382646741531094e-06, 2.691323370765547e-06, 1.3456616853827735e-06, 6.728308426913867e-07, 6.728308426913867e-07]","[0.6513052226167918, 0.6998399151112651, 0.6655482026660768, 0.6567112354415335, 0.6533186539512933, 0.6519369012572794, 0.6516210619370356, 0.6514631422769137, 0.6513841824468527, 0.6513447025318223, 0.6513249625743072, 0.6513150925955494, 0.6513101576061706, 0.6513076901114813, 0.6513064563641365, 0.6513058394904642, 0.651305531053628, 0.6513053768352098, 0.6513052997260009, 0.6513052997260009]"
70,0.0,3.6044013310835745e-07,"[0, 0.09448721825355726, 0.04724360912677863, 0.023621804563389314, 0.011810902281694657, 0.0059054511408473285, 0.0029527255704236643, 0.0014763627852118321, 0.0007381813926059161, 0.00036909069630295803, 0.00018454534815147902, 9.227267407573951e-05, 4.6136337037869754e-05, 2.3068168518934877e-05, 1.1534084259467439e-05, 5.767042129733719e-06, 2.8835210648668596e-06, 1.4417605324334298e-06, 7.208802662167149e-07, 7.208802662167149e-07]","[0.7803850302374272, 0.8056805193500303, 0.7903312912248905, 0.7836388293406366, 0.7820119297890319, 0.7811984800132294, 0.7807917551253284, 0.7805883926813778, 0.7804867114594024, 0.7804358708484147, 0.780410450542921, 0.7803977403901741, 0.7803913853138006, 0.7803882077756139, 0.7803866190065205, 0.7803858246219739, 0.7803854274297005, 0.7803852288335639, 0.7803851295354954, 0.7803851295354954]"
71,0.0,3.5335093131345895e-07,"[0, 0.09262882653823538, 0.04631441326911769, 0.023157206634558846, 0.011578603317279423, 0.0057893016586397115, 0.0028946508293198558, 0.0014473254146599279, 0.0007236627073299639, 0.00036183135366498197, 0.00018091567683249098, 9.045783841624549e-05, 4.5228919208122746e-05, 2.2614459604061373e-05, 1.1307229802030687e-05, 5.653614901015343e-06, 2.8268074505076716e-06, 1.4134037252538358e-06, 7.067018626269179e-07, 7.067018626269179e-07]","[0.7536008004241836, 0.7667124357478203, 0.760156618086002, 0.7568787092550927, 0.7552397548396381, 0.754420277631911, 0.7540105390280473, 0.7538056697261155, 0.7537032350751495, 0.7536520177496665, 0.7536264090869251, 0.7536136047555544, 0.753607202589869, 0.7536040015070262, 0.7536024009656049, 0.7536016006948942, 0.7536012005595389, 0.7536010004918613, 0.7536009004580225, 0.7536009004580225]"
72,0.0,3.506227057121338e-07,"[0, 0.0919136385662016, 0.0459568192831008, 0.0229784096415504, 0.0114892048207752, 0.0057446024103876, 0.0028723012051938, 0.0014361506025969, 0.00071807530129845, 0.000359037650649225, 0.0001795188253246125, 8.975941266230626e-05, 4.487970633115313e-05, 2.2439853165576564e-05, 1.1219926582788282e-05, 5.609963291394141e-06, 2.8049816456970705e-06, 1.4024908228485352e-06, 7.012454114242676e-07, 7.012454114242676e-07]","[0.7304256520648239, 0.7605003496843855, 0.7454630008746048, 0.7379443264697143, 0.734184989267269, 0.7323053206660465, 0.7313654863654352, 0.7308955692151295, 0.7306606106399768, 0.7305431313524003, 0.7304843917086121, 0.7304550218867181, 0.7304403369757709, 0.7304329945202974, 0.7304293232925606, 0.7304274876786923, 0.7304265698717581, 0.730426110968291, 0.7304258815165574, 0.7304258815165574]"
73,0.0,3.552666506535749e-07,"[0, 0.04656551043446537, 0.023282755217232685, 0.011641377608616343, 0.005820688804308171, 0.0029103444021540857, 0.0014551722010770428, 0.0007275861005385214, 0.0003637930502692607, 0.00018189652513463035, 9.094826256731518e-05, 4.547413128365759e-05, 2.2737065641828794e-05, 1.1368532820914397e-05, 5.684266410457199e-06, 2.8421332052285993e-06, 1.4210666026142996e-06, 7.105333013071498e-07, 7.105333013071498e-07]","[0.3375609564419678, 0.361045499262179, 0.3436175785363512, 0.3390932144936375, 0.33832708546780266, 0.3379440209548853, 0.33775248869842656, 0.33765672257019724, 0.33760883950608256, 0.33758489797402524, 0.33757292720799653, 0.3375669418249822, 0.33756394913347504, 0.33756245278772146, 0.3375617046148447, 0.33756133052840626, 0.33756114348518707, 0.3375610499635775, 0.3375610499635775]"
74,0.0,3.50516988836645e-07,"[0, 0.09188592552159347, 0.045942962760796735, 0.022971481380398368, 0.011485740690199184, 0.005742870345099592, 0.002871435172549796, 0.001435717586274898, 0.000717858793137449, 0.0003589293965687245, 0.00017946469828436225, 8.973234914218112e-05, 4.486617457109056e-05, 2.243308728554528e-05, 1.121654364277264e-05, 5.60827182138632e-06, 2.80413591069316e-06, 1.40206795534658e-06, 7.0103397767329e-07, 7.0103397767329e-07]","[0.6590403091541527, 0.7126475882959169, 0.67524387545605, 0.6663705566657576, 0.6619338972706115, 0.6599349220060127, 0.6594876155800826, 0.6592639623671177, 0.6591521357606351, 0.659096222457394, 0.6590682658057734, 0.659054287479963, 0.6590472983170579, 0.6590438037356052, 0.6590420564448789, 0.6590411827995158, 0.6590407459768343, 0.6590405275654935, 0.6590404183598231, 0.6590404183598231]"
75,0.0,3.009563598313543e-07,"[0, 0.07889390399163054, 0.03944695199581527, 0.019723475997907636, 0.009861737998953818, 0.004930868999476909, 0.0024654344997384545, 0.0012327172498692272, 0.0006163586249346136, 0.0003081793124673068, 0.0001540896562336534, 7.70448281168267e-05, 3.852241405841335e-05, 1.9261207029206676e-05, 9.630603514603338e-06, 4.815301757301669e-06, 2.4076508786508344e-06, 1.2038254393254172e-06, 6.019127196627086e-07, 6.019127196627086e-07]","[0.539382611840263, 0.5811100380502295, 0.5553005407237028, 0.5457849010374378, 0.5425837564388505, 0.5409831841395569, 0.54018289798991, 0.5397827549150866, 0.5395826833776748, 0.5394826476089689, 0.5394326297246159, 0.5394076207824395, 0.5393951163113514, 0.5393888640758071, 0.5393857379580351, 0.539384174899149, 0.5393833933697061, 0.5393830026049845, 0.5393828072226239, 0.5393828072226239]"
76,0.0,3.5056114260214937e-07,"[0, 0.09189750016629784, 0.04594875008314892, 0.02297437504157446, 0.01148718752078723, 0.005743593760393615, 0.0028717968801968076, 0.0014358984400984038, 0.0007179492200492019, 0.00035897461002460095, 0.00017948730501230048, 8.974365250615024e-05, 4.487182625307512e-05, 2.243591312653756e-05, 1.121795656326878e-05, 5.60897828163439e-06, 2.804489140817195e-06, 1.4022445704085975e-06, 7.011222852042987e-07, 7.011222852042987e-07]","[0.7104622278085393, 0.7686538487995085, 0.7395580383040239, 0.7250101330562815, 0.7177361804324104, 0.7140992041204749, 0.7122807159645069, 0.7113714718865232, 0.7109168498475313, 0.7106895388280353, 0.7105758833182872, 0.7105190555634132, 0.7104906416859763, 0.7104764347472579, 0.7104693312778986, 0.7104657795432189, 0.710464003675879, 0.7104631157422092, 0.7104626717753743, 0.7104626717753743]"
77,0.0,0.10337542542300424,"[0, 0.0858312641050275, 0.12874689615754126, 0.10728908013128438, 0.09656017211815594, 0.10192462612472017, 0.10460685312800228, 0.10326573962636122, 0.10393629637718174, 0.10360101800177149, 0.10343337881406636, 0.1033495592202138, 0.10339146901714008, 0.10337051411867694, 0.1033809915679085, 0.10337575284329273, 0.10337313348098484, 0.10337444316213878, 0.10337509800271576, 0.10337575284329273]","[0.7025420213449446, 0.6943404787254448, 0.7099014886025641, 0.6943404787254447, 0.6943404787254448, 0.6943404787254448, 0.6943404787254447, 0.6943404787254448, 0.6943404787254447, 0.6943404787254447, 0.6943404787254447, 0.6943404787254448, 0.6943404787254446, 0.6943404787254448, 0.6943404787254447, 0.6943404787254447, 0.6943404787254448, 0.6943404787254448, 0.6943404787254448, 0.6943404787254447]"
78,0.0,3.3663129833033127e-07,"[0, 0.08824587506950636, 0.04412293753475318, 0.02206146876737659, 0.011030734383688295, 0.0055153671918441475, 0.0027576835959220738, 0.0013788417979610369, 0.0006894208989805184, 0.0003447104494902592, 0.0001723552247451296, 8.61776123725648e-05, 4.30888061862824e-05, 2.15444030931412e-05, 1.07722015465706e-05, 5.3861007732853e-06, 2.69305038664265e-06, 1.346525193321325e-06, 6.732625966606625e-07, 6.732625966606625e-07]","[0.6672144402633494, 0.7079816676182847, 0.6806082698558147, 0.6739113550595821, 0.6705628976614658, 0.6688886689624076, 0.6680515546128785, 0.667632997438114, 0.6674237188507317, 0.6673190795570405, 0.667266759910195, 0.6672406000867722, 0.6672275201750609, 0.6672209802192051, 0.6672177102412773, 0.6672160752523134, 0.6672152577578314, 0.6672148490105904, 0.66721464463697, 0.66721464463697]"
79,0.0,3.0551648680477644e-07,"[0, 0.08008931391695132, 0.04004465695847566, 0.02002232847923783, 0.010011164239618914, 0.005005582119809457, 0.0025027910599047286, 0.0012513955299523643, 0.0006256977649761822, 0.0003128488824880911, 0.00015642444124404554, 7.821222062202277e-05, 3.9106110311011385e-05, 1.9553055155505692e-05, 9.776527577752846e-06, 4.888263788876423e-06, 2.4441318944382115e-06, 1.2220659472191058e-06, 6.110329736095529e-07, 6.110329736095529e-07]","[0.5583537659723482, 0.6272547643418586, 0.5827451623328135, 0.567945805185777, 0.5617517978377511, 0.5600527819050496, 0.559203273938699, 0.5587785199555235, 0.5585661429639359, 0.558459954468142, 0.5584068602202451, 0.5583803130962967, 0.5583670395343224, 0.5583604027533353, 0.5583570843628418, 0.5583554251675951, 0.5583545955699716, 0.55835418077116, 0.5583539733717541, 0.5583539733717541]"
80,0.0,4.567296450472946e-07,"[0, 0.059864468035638996, 0.029932234017819498, 0.014966117008909749, 0.0074830585044548745, 0.0037415292522274372, 0.0018707646261137186, 0.0009353823130568593, 0.00046769115652842965, 0.00023384557826421483, 0.00011692278913210741, 5.846139456605371e-05, 2.9230697283026853e-05, 1.4615348641513427e-05, 7.307674320756713e-06, 3.6538371603783567e-06, 1.8269185801891783e-06, 9.134592900945892e-07, 9.134592900945892e-07]","[0.4819834465448475, 0.48997227750472955, 0.4856078965537274, 0.4837956715492873, 0.48288955904706743, 0.4824365027959574, 0.4822099746704024, 0.48209671060762493, 0.4820400785762362, 0.4820117625605418, 0.4819976045526946, 0.481990525548771, 0.48198698604680923, 0.48198521629582836, 0.4819843314203379, 0.4819838889825927, 0.48198366776372, 0.48198355715428376, 0.48198355715428376]"
81,0.0,4.1919342309042597e-07,"[0, 0.05494452035130831, 0.027472260175654156, 0.013736130087827078, 0.006868065043913539, 0.0034340325219567695, 0.0017170162609783848, 0.0008585081304891924, 0.0004292540652445962, 0.0002146270326222981, 0.00010731351631114905, 5.3656758155574524e-05, 2.6828379077787262e-05, 1.3414189538893631e-05, 6.7070947694468155e-06, 3.3535473847234077e-06, 1.6767736923617039e-06, 8.383868461808519e-07, 8.383868461808519e-07]","[0.37602789467798714, 0.4121541541163969, 0.38593814530172293, 0.37789325791821865, 0.37696057629810287, 0.376494235488045, 0.37626106508301604, 0.37614447988050154, 0.37608618727924426, 0.3760570409786157, 0.3760424678283014, 0.3760351812531442, 0.37603153796556565, 0.3760297163217764, 0.37602880549988177, 0.3760283500889344, 0.37602812238346073, 0.37602800853072393, 0.37602800853072393]"
82,0.0,3.6627997896504994e-07,"[0, 0.09601809880581405, 0.048009049402907025, 0.024004524701453513, 0.012002262350726756, 0.006001131175363378, 0.003000565587681689, 0.0015002827938408445, 0.0007501413969204223, 0.00037507069846021113, 0.00018753534923010557, 9.376767461505278e-05, 4.688383730752639e-05, 2.3441918653763196e-05, 1.1720959326881598e-05, 5.860479663440799e-06, 2.9302398317203995e-06, 1.4651199158601997e-06, 7.325599579300999e-07, 7.325599579300999e-07]","[0.7774608632049526, 0.8084382373403073, 0.7929495502726299, 0.7852052067387912, 0.7813330349718719, 0.7793969490884123, 0.7784289061466824, 0.7779448846758175, 0.777702873940385, 0.7775818685726689, 0.7775213658888107, 0.7774911145468817, 0.7774759888759172, 0.7774684260404349, 0.7774646446226937, 0.7774627539138232, 0.7774618085593878, 0.7774613358821703, 0.7774610995435614, 0.7774610995435614]"
83,0.0,3.083062443432947e-07,"[0, 0.08082063211712864, 0.04041031605856432, 0.02020515802928216, 0.01010257901464108, 0.00505128950732054, 0.00252564475366027, 0.001262822376830135, 0.0006314111884150675, 0.00031570559420753376, 0.00015785279710376688, 7.892639855188344e-05, 3.946319927594172e-05, 1.973159963797086e-05, 9.86579981898543e-06, 4.932899909492715e-06, 2.4664499547463575e-06, 1.2332249773731788e-06, 6.166124886865894e-07, 6.166124886865894e-07]","[0.6679041422016521, 0.6908171027445642, 0.6793606224731081, 0.67363238233738, 0.6707682622695161, 0.6693362022355841, 0.6686201722186181, 0.6682621572101352, 0.6680831497058937, 0.6679936459537729, 0.6679488940777125, 0.6679265181396823, 0.6679153301706672, 0.6679097361861597, 0.667906939193906, 0.667905540697779, 0.6679048414497156, 0.6679044918256838, 0.667904317013668, 0.667904317013668]"
84,0.0,2.868663788803058e-07,"[0, 0.07520030002519888, 0.03760015001259944, 0.01880007500629972, 0.00940003750314986, 0.00470001875157493, 0.002350009375787465, 0.0011750046878937325, 0.0005875023439468663, 0.00029375117197343313, 0.00014687558598671657, 7.343779299335828e-05, 3.671889649667914e-05, 1.835944824833957e-05, 9.179724124169785e-06, 4.589862062084893e-06, 2.2949310310424464e-06, 1.1474655155212232e-06, 5.737327577606116e-07, 5.737327577606116e-07]","[0.5662643690579006, 0.6027702105467361, 0.5811508710111634, 0.573707620034532, 0.5699859945462162, 0.5681251818020584, 0.5671947754299794, 0.56672957224394, 0.5664969706509202, 0.5663806698544104, 0.5663225194561554, 0.5662934442570281, 0.5662789066574643, 0.5662716378576824, 0.5662680034577914, 0.566266186257846, 0.5662652776578733, 0.566264823357887, 0.5662645962078937, 0.5662645962078937]"
85,0.0,3.3344852464690236e-07,"[0, 0.08741153004503757, 0.043705765022518786, 0.021852882511259393, 0.010926441255629697, 0.005463220627814848, 0.002731610313907424, 0.001365805156953712, 0.000682902578476856, 0.000341451289238428, 0.000170725644619214, 8.5362822309607e-05, 4.26814111548035e-05, 2.134070557740175e-05, 1.0670352788700875e-05, 5.335176394350438e-06, 2.667588197175219e-06, 1.3337940985876094e-06, 6.668970492938047e-07, 6.668970492938047e-07]","[0.6892995599013645, 0.7091238711368661, 0.695336355823582, 0.6923179578624733, 0.6908087588819188, 0.6900541593916417, 0.689676859646503, 0.6894882097739337, 0.6893938848376492, 0.6893467223695068, 0.6893231411354357, 0.6893113505184001, 0.6893054552098823, 0.6893025075556234, 0.6893010337284939, 0.6893002968149291, 0.6892999283581469, 0.6892997441297557, 0.6892996520155601, 0.6892996520155601]"
86,0.0,3.0222696077697656e-07,"[0, 0.07922698440591974, 0.03961349220295987, 0.019806746101479936, 0.009903373050739968, 0.004951686525369984, 0.002475843262684992, 0.001237921631342496, 0.000618960815671248, 0.000309480407835624, 0.000154740203917812, 7.7370101958906e-05, 3.8685050979453e-05, 1.93425254897265e-05, 9.67126274486325e-06, 4.835631372431625e-06, 2.4178156862158125e-06, 1.2089078431079062e-06, 6.044539215539531e-07, 6.044539215539531e-07]","[0.6353074222646182, 0.6538604260324736, 0.6415394384739337, 0.6374340332611809, 0.6363707277628996, 0.6358390750137589, 0.6355732486391885, 0.6354403354519034, 0.6353738788582608, 0.6353406505614395, 0.6353240364130288, 0.6353157293388234, 0.6353115758017208, 0.6353094990331695, 0.6353084606488938, 0.635307941456756, 0.6353076818606871, 0.6353075520626525, 0.6353074871636354, 0.6353074871636354]"
87,0.0,0.045145354825695774,"[0, 0.08065276788378499, 0.040326383941892495, 0.06048957591283874, 0.05040797992736562, 0.04536718193462906, 0.042846782938260775, 0.04410698243644492, 0.044737082185536986, 0.045052132060083024, 0.045209656997356046, 0.04513089452871953, 0.04517027576303779, 0.04515058514587866, 0.0451407398372991, 0.045145662491588884, 0.045143201164443994, 0.04514443182801644, 0.045145047159802665, 0.045145662491588884]","[0.6397066964662055, 0.6447044649917166, 0.6397066964662055, 0.6413737094876941, 0.6397083317356826, 0.6397066964662054, 0.6397066964662055, 0.6397066964662054, 0.6397066964662055, 0.6397066964662055, 0.6397066964662054, 0.6397066964662055, 0.6397066964662054, 0.6397066964662054, 0.6397066964662055, 0.6397066964662054, 0.6397066964662055, 0.6397066964662055, 0.6397066964662055, 0.6397066964662054]"
88,0.0,4.910358310478127e-07,"[0, 0.0643610484470989, 0.03218052422354945, 0.016090262111774726, 0.008045131055887363, 0.0040225655279436815, 0.0020112827639718407, 0.0010056413819859204, 0.0005028206909929602, 0.0002514103454964801, 0.00012570517274824005, 6.285258637412002e-05, 3.142629318706001e-05, 1.5713146593530006e-05, 7.856573296765003e-06, 3.9282866483825014e-06, 1.9641433241912507e-06, 9.820716620956254e-07, 9.820716620956254e-07]","[0.4396942650114388, 0.4955302942059874, 0.4676122796087131, 0.453653272310076, 0.44667376866075736, 0.44318401683609815, 0.44143914092376846, 0.4405667029676037, 0.44013048398952126, 0.43991237450048004, 0.43980331975595943, 0.4397487923836991, 0.439721528697569, 0.43970789685450395, 0.43970108093297133, 0.4396976729722051, 0.43969596899182195, 0.43969511700163044, 0.43969511700163044]"
89,0.0,3.7905847198484756e-07,"[0, 0.09936790407999588, 0.04968395203999794, 0.02484197601999897, 0.012420988009999485, 0.006210494004999742, 0.003105247002499871, 0.0015526235012499356, 0.0007763117506249678, 0.0003881558753124839, 0.00019407793765624195, 9.703896882812097e-05, 4.851948441406049e-05, 2.4259742207030244e-05, 1.2129871103515122e-05, 6.064935551757561e-06, 3.0324677758787805e-06, 1.5162338879393902e-06, 7.581169439696951e-07, 7.581169439696951e-07]","[0.6926367749002211, 0.761771107282513, 0.727203941091367, 0.709920357995794, 0.7012785664480077, 0.6969576706741144, 0.6947972227871677, 0.6937169988436944, 0.6931768868719577, 0.6929068308860895, 0.6927718028931553, 0.6927042888966882, 0.6926705318984547, 0.6926536533993378, 0.6926452141497794, 0.6926409945250003, 0.6926388847126108, 0.692637829806416, 0.6926373023533186, 0.6926373023533186]"
90,0.0,3.244570853313935e-07,"[0, 0.08505447817711281, 0.04252723908855641, 0.021263619544278203, 0.010631809772139102, 0.005315904886069551, 0.0026579524430347754, 0.0013289762215173877, 0.0006644881107586939, 0.0003322440553793469, 0.00016612202768967346, 8.306101384483673e-05, 4.1530506922418366e-05, 2.0765253461209183e-05, 1.0382626730604591e-05, 5.191313365302296e-06, 2.595656682651148e-06, 1.297828341325574e-06, 6.48914170662787e-07, 6.48914170662787e-07]","[0.6406449025471112, 0.6852593342234706, 0.6606831903985868, 0.648395118486145, 0.6439881619185814, 0.6423165322328465, 0.6414807173899788, 0.6410628099685449, 0.6408538562578281, 0.6407493794024697, 0.6406971409747904, 0.6406710217609508, 0.6406579621540309, 0.640651432350571, 0.6406481674488411, 0.6406465349979762, 0.6406457187725436, 0.6406453106598274, 0.6406451066034693, 0.6406451066034693]"
91,0.0,3.5235612397687355e-07,"[0, 0.09236804376379354, 0.04618402188189677, 0.023092010940948385, 0.011546005470474192, 0.005773002735237096, 0.002886501367618548, 0.001443250683809274, 0.000721625341904637, 0.0003608126709523185, 0.00018040633547615926, 9.020316773807963e-05, 4.5101583869039814e-05, 2.2550791934519907e-05, 1.1275395967259954e-05, 5.637697983629977e-06, 2.8188489918149884e-06, 1.4094244959074942e-06, 7.047122479537471e-07, 7.047122479537471e-07]","[0.7444865687539511, 0.7867602464556327, 0.760966916250247, 0.7503603230689169, 0.747423445911434, 0.7459550073326926, 0.7452207880433219, 0.7448536783986366, 0.7446701235762939, 0.7445783461651225, 0.7445324574595369, 0.7445095131067441, 0.7444980409303477, 0.7444923048421493, 0.7444894367980504, 0.7444880027760008, 0.7444872857649759, 0.7444869272594635, 0.7444867480067073, 0.7444867480067073]"
92,0.0,3.482076482908484e-07,"[0, 0.09128054575355617, 0.04564027287677808, 0.02282013643838904, 0.01141006821919452, 0.00570503410959726, 0.00285251705479863, 0.001426258527399315, 0.0007131292636996576, 0.0003565646318498288, 0.0001782823159249144, 8.91411579624572e-05, 4.45705789812286e-05, 2.22852894906143e-05, 1.114264474530715e-05, 5.571322372653575e-06, 2.7856611863267873e-06, 1.3928305931633937e-06, 6.964152965816968e-07, 6.964152965816968e-07]","[0.6208151365880067, 0.6663688857483369, 0.6409572594563295, 0.6308861980221682, 0.6258506673050874, 0.623332901946547, 0.6220740192672769, 0.6214445779276419, 0.6211298572578243, 0.6209724969229156, 0.6208938167554612, 0.6208544766717339, 0.6208348066298703, 0.6208249716089385, 0.6208200540984726, 0.6208175953432397, 0.6208163659656232, 0.620815751276815, 0.6208154439324108, 0.6208154439324108]"
93,0.0,3.0088716832710177e-07,"[0, 0.07887576585393977, 0.03943788292696988, 0.01971894146348494, 0.00985947073174247, 0.004929735365871235, 0.0024648676829356177, 0.0012324338414678089, 0.0006162169207339044, 0.0003081084603669522, 0.0001540542301834761, 7.702711509173805e-05, 3.851355754586903e-05, 1.9256778772934513e-05, 9.628389386467257e-06, 4.814194693233628e-06, 2.407097346616814e-06, 1.203548673308407e-06, 6.017743366542035e-07, 6.017743366542035e-07]","[0.517993851887793, 0.5832941122420805, 0.5347387452549922, 0.5263662985713926, 0.5221800752295929, 0.520086963558693, 0.5190404077232431, 0.518517129805518, 0.5182554908466556, 0.5181246713672243, 0.5180592616275086, 0.518026556757651, 0.5180102043227219, 0.5180020281052575, 0.5179979399965253, 0.5179958959421592, 0.5179948739149761, 0.5179943629013846, 0.5179941073945888, 0.5179941073945888]"
94,0.0,3.0145990055118764e-07,"[0, 0.07902590417009053, 0.039512952085045266, 0.019756476042522633, 0.009878238021261317, 0.004939119010630658, 0.002469559505315329, 0.0012347797526576646, 0.0006173898763288323, 0.00030869493816441614, 0.00015434746908220807, 7.717373454110404e-05, 3.858686727055202e-05, 1.929343363527601e-05, 9.646716817638005e-06, 4.823358408819002e-06, 2.411679204409501e-06, 1.2058396022047506e-06, 6.029198011023753e-07, 6.029198011023753e-07]","[0.6330622102055665, 0.6691950766161158, 0.6473957798541751, 0.6389402976866488, 0.6360012539461076, 0.634531732075837, 0.6337969711407019, 0.6334295906731341, 0.6332459004393503, 0.6331540553224584, 0.6331081327640126, 0.6330851714847895, 0.633073690845178, 0.6330679505253722, 0.6330650803654695, 0.6330636452855181, 0.6330629277455423, 0.6330625689755545, 0.6330623895905604, 0.6330623895905604]"
95,0.0,3.584764614278975e-07,"[0, 0.09397245350455476, 0.04698622675227738, 0.02349311337613869, 0.011746556688069345, 0.005873278344034672, 0.002936639172017336, 0.001468319586008668, 0.000734159793004334, 0.000367079896502167, 0.0001835399482510835, 9.176997412554175e-05, 4.588498706277088e-05, 2.294249353138544e-05, 1.147124676569272e-05, 5.73562338284636e-06, 2.86781169142318e-06, 1.43390584571159e-06, 7.16952922855795e-07, 7.16952922855795e-07]","[0.6822823466551922, 0.7430136886102159, 0.7097640427243159, 0.6960231946897539, 0.6891527706724732, 0.6857175586638327, 0.6839999526595124, 0.6831411496573523, 0.6827117481562722, 0.6824970474057321, 0.6823896970304622, 0.6823360218428272, 0.6823091842490097, 0.6822957654521009, 0.6822890560536465, 0.6822857013544193, 0.6822840240048058, 0.682283185329999, 0.6822827659925956, 0.6822827659925956]"
96,0.0,2.786847571631707e-07,"[0, 0.07305553698178222, 0.03652776849089111, 0.018263884245445554, 0.009131942122722777, 0.0045659710613613885, 0.0022829855306806942, 0.0011414927653403471, 0.0005707463826701736, 0.0002853731913350868, 0.0001426865956675434, 7.13432978337717e-05, 3.567164891688585e-05, 1.7835824458442924e-05, 8.917912229221462e-06, 4.458956114610731e-06, 2.2294780573053655e-06, 1.1147390286526827e-06, 5.573695143263414e-07, 5.573695143263414e-07]","[0.5815540602792773, 0.6143514728712453, 0.5969701707712485, 0.58827951972125, 0.583934194196251, 0.58268987845244, 0.5821219693658586, 0.5818380148225679, 0.5816960375509226, 0.5816250489150999, 0.5815895545971885, 0.5815718074382329, 0.581562933858755, 0.5815584970690162, 0.5815562786741467, 0.581555169476712, 0.5815546148779945, 0.581554337578636, 0.5815541989289565, 0.5815541989289565]"
